avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,campaign_end_date,campaign_start_date,category,city,description,description_length,dict_pledge_tier_backer,featured_project,full_desc_len,funding_currency,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,owner,project_img,project_video,state,status,title
0.0,19.0,2019-05-01,2019-04-16,Performance Art,Mexico City,Obra que nos remonta a la época de la cacería de brujas en una noche donde un Juez confronta a una bruja que está por ser incinerada,132,"{100: 0, 200: 0, 300: 0}",0,1234,MX$,3500,0.54,19,1,0,1,0,0,3,0,Ignacio Dominis,1,0,Mexico,Funding Unsuccessful,La Entrevista Final by Nacho Dominis
0.5,15.67,2019-05-01,2019-04-01,Documentary,Montreal,Proving the Existence of God,28,"{8: 0, 30: 1}",0,17238,$,5000,0.94,47,3,0,1,0,1,2,0,Erik Cippone,1,1,Canada,Funding Unsuccessful,God is in the Music
0.0,1.0,2019-05-01,2019-03-17,Punk,Memphis,"Writing and recording singles all year which will be compiled on an album later in the year titled ""Singles, Vol. 2"".  Live show.",129,"{10: 0, 20: 0, 30: 0, 50: 0, 100: 0}",0,2307,$,1000,0.1,1,1,0,1,0,0,5,0,HeathNotKeith,0,1,TN,Cancelled by Creator,"Heath Not Keith: ""Singles, Vol. 2"" album and Live Show"
2.57,15.84,2019-05-01,2019-04-01,Accessories,Rock Hill,"Enamel Pins featuring victorian inspired hands, holding knives with wild glitter colored blood dripping from the blades.",120,"{1: 0, 8: 4, 10: 7, 16: 5, 20: 2, 27: 0, 36: 0}",0,1870,$,300,100.33,301,19,0,1,0,18,7,2,Adie buchanan,5,0,SC,Funding Successful,Bloody Mary - Hard Enamel Pins
0.5,11.75,2019-05-01,2019-04-01,Fiction,Cleveland,"Human-sympathizing zombies, weary humans, Hybrids & Ragers attempt to take back their freedom from a tyrannical Zombie Government!",130,"{5: 1, 10: 1, 25: 1, 40: 0, 100: 0, 150: 0}",0,3484,$,500,9.4,47,4,0,1,0,3,6,0,Nina Hobson,8,1,OH,Funding Unsuccessful,Lord Love A Zombie: Dead Inside: Welcome Too
4.55,59.63,2019-04-30,2019-03-11,Nonfiction,Hamilton,"A compendium of monsters from legends, myths, folklore and popular culture in the British Isles and Nordic countries.",117,"{5: 0, 15: 17, 25: 25, 30: 11, 35: 11, 50: 8, 60: 1, 70: 14, 90: 0, 150: 3, 300: 1}",0,1371,$,1500,369.73,5546,93,11,1,0,91,20,9,Greg Hyland,9,1,Canada,Funding Successful,Monster Atlas volume 2: British Isles & Nordic countries
11.0,48.68,2019-04-30,2019-04-10,Tabletop Games,Fresno,This is a great set of pewter miniature pin-up style witches that fit well in any 28mm heroic to 32mm fantasy miniature range.,126,"{40: 32, 70: 0, 99: 1}",0,417,$,1200,137.92,1655,34,14,1,0,33,3,1,Atomico,6,1,CA,Funding Successful,Hellion Witches
0.33,6.0,2019-04-30,2019-03-31,Tabletop Games,Hollywood,"A tabletop party game based on the tumultuous Tinseltown, Hollywood! Grope, gloat, and gather your friends in a card game tug-of-war!",133,"{20: 1, 30: 0, 65: 0}",0,432,$,20000,0.15,30,5,5,1,0,1,3,2,Michael Mirabella,25,1,CA,Funding Unsuccessful,Celebrity Sex Scandal: The Party Game
2.4,34.78,2019-04-30,2019-04-05,Community Gardens,Philadelphia,"Planning for a healthier tomorrow by connecting people and plants one at a time. 
Plant a seed and watch it grow!",113,"{1: 3, 10: 0, 25: 3, 50: 6, 500: 0}",0,1966,$,750,106.67,800,23,2,1,0,12,5,3,The Sacred Seeds,5,1,PA,Funding Successful,The Sacred Seeds Community Therapy Garden
0.46,448.92,2019-04-30,2019-03-11,Romance,Savannah,About meeting the perfect person at the wrong time.,51,"{5: 1, 10: 0, 20: 0, 50: 4, 75: 0, 100: 1, 150: 0, 200: 0, 350: 0, 500: 0, 1: 0}",0,5363,$,94000,6.21,5836,13,0,1,0,6,13,0,Stephen Blanch,17,1,GA,Funding Unsuccessful,Discovering Savannah - Feature Film by Stephen Blanch
2.75,33.65,2019-04-30,2019-03-28,Art,Pullman,"For all lovers of Gundam, I've designed these pins, stickers, and popsockets.
This is my 3rd KS.",96,"{1: 0, 5: 0, 9: 8, 10: 0, 12: 0, 18: 7, 20: 1, 24: 0, 27: 6, 36: 1, 55: 10, 66: 0}",0,1070,$,750,152.53,1144,34,0,1,0,33,12,3,Diggy Stock,17,0,WA,Funding Successful,Builders Collection Unit #1
5.4,51.88,2019-04-30,2019-04-08,World Music,Seattle,"The recording of a collaboration between Gamelan Pacifica, Del Sol String Quartet, and composer Stephen Fandrich.",113,"{1: 0, 10: 6, 25: 12, 50: 2, 100: 7}",0,5247,$,2000,106.35,2127,41,0,1,0,27,5,3,Gamelan Pacifica,4,1,WA,Funding Successful,Iron Tears
0.92,39.08,2019-05-01,2019-04-01,Webcomics,Provo,A magical girl series -- from the point of view of the villains.  Gotta stop those overpowered magical girls from destroying the world!,135,"{1: 0, 3: 2, 7: 1, 8: 0, 15: 0, 22: 1, 25: 2, 50: 1, 65: 3, 70: 0, 100: 0, 150: 1}",0,3578,$,150,338.67,508,13,0,1,0,11,12,3,UnicornEmily,10,1,UT,Funding Successful,To Prevent World Peace: Chapter Sixteen
2.0,10.09,2019-04-30,2019-04-16,Art,Jacksonville,"1.5"" (38mm) Gold Plated Rainbow Lips. Perfect for Pride.",56,"{8: 10, 10: 0, 25: 0, 60: 0, 75: 0}",0,785,$,300,37.0,111,11,0,1,0,10,5,2,Michelle Bourke,2,1,FL,Funding Unsuccessful,Rainbow Lips - Hard Enamel Pin
3.22,37.26,2019-05-01,2019-03-31,Poetry,Springfield,A collection of poetry and short stories about overcoming adversity in 2018.,76,"{1: 0, 5: 2, 10: 3, 15: 7, 20: 3, 25: 2, 30: 4, 35: 4, 100: 4}",0,1702,$,1000,115.5,1155,31,0,1,0,29,9,3,Cody Walker,2,1,MO,Funding Successful,Songs for Sisu - a poetry and short story collection
0.8,34.0,2019-04-30,2019-04-05,Comics,New York,Deep Red returns in a second volume of bloody movie mayhem! NOW IN FULL COLOR!,78,"{10: 3, 25: 1, 50: 1, 55: 3, 70: 0, 105: 0, 110: 0, 180: 0}",0,0,$,4000,7.65,306,9,0,1,0,8,10,0,FantaCo Enterprises LLC,4,1,NY,Cancelled by Creator,"Deep Red 2: More guts, gore, and splatter in FULL COLOR!"
2.4,112.92,2019-05-01,2019-04-09,Stationery,Detroit,Custom Fountain Pen; Modern Design with a Vintage Twist!,56,"{5: 0, 15: 0, 20: 0, 99: 21, 200: 3, 300: 0, 400: 0}",0,2834,$,1500,188.2,2823,25,19,1,0,24,10,12,Opus Mechan,5,1,MI,Funding Successful,Classic Fountain Pen
0.0,8.0,2019-04-30,2019-03-21,Nonfiction,Washington,How Grace & Mercy Blessed My Life,33,{500: 0},0,1783,$,3000,1.07,32,4,0,1,0,0,1,0,Sharon Wright,1,0,DC,Funding Unsuccessful,GOD is My Biggest Fan
4.67,31.06,2019-05-01,2019-04-07,Illustration,New Orleans,A new line of Cryptid (animal whose existence is unsubstantiated) enamel pins.,78,"{10: 5, 26: 5, 50: 4}",0,1373,$,500,105.6,528,17,0,1,0,14,3,4,Nicole LaBranche,3,0,LA,Funding Successful,Myths & Legends: Cryptids Enamel Pin Collection
2.64,35.92,2019-04-30,2019-04-08,Zines,Brooklyn,Help get the 4th and newest issue of Queer Sailors zines printed!,65,"{1: 0, 3: 0, 6: 0, 7: 1, 8: 2, 10: 0, 12: 0, 15: 1, 17: 15, 28: 1, 30: 1, 40: 10, 55: 5, 66: 1}",1,577,$,1111,129.34,1437,40,0,1,0,37,14,1,Kel Karpinski,3,0,NY,Funding Successful,Queer Sailors #4 zine
24.91,22.74,2019-04-30,2019-04-02,Tabletop Games,Manchester,A 5E adventure that promises chills and excitement!,51,"{1: 7, 10: 149, 25: 99, 45: 10, 75: 2, 100: 5, 500: 2}",0,502,$,1000,625.3,6253,275,46,1,0,274,11,14,Silver Bulette,7,0,NH,Funding Successful,Creeping Cold
0.0,14.5,2019-04-30,2019-03-27,Apparel,Mexico,"La Guía de Compras de la CDMX es un mapa que concentra los negocios del primer cuadro de la CDMX: moda, belleza, joyería y fotografía",133,"{200: 0, 1: 0, 2: 0, 3: 0}",0,1582,MX$,100000,0.03,29,2,0,1,0,0,5,0,Alessandra Farelli y Codic Estudio,1,0,Mexico,Funding Unsuccessful,Mapa GuÍa de Compras de la CDMX
0.2,111.5,2019-05-01,2019-03-11,Fashion,Frisco,"Crafters of premium, all-natural beard care products.",53,"{15: 0, 25: 0, 40: 0, 75: 0, 200: 1}",0,1075,$,3500,12.74,446,4,0,1,0,1,5,0,"STAG BEARD PRODUCTS, LLC",1,0,TX,Funding Unsuccessful,Help STAG Beard Products Open Our Second Mall Kiosk
2.41,76.2,2019-04-30,2019-03-28,Pop,Pittsburgh,Help me share LIGHTS on the radio nationwide! And if we slay this thing I can record a new song for you!,104,"{1: 1, 10: 7, 15: 9, 25: 13, 30: 1, 35: 1, 40: 9, 45: 2, 50: 2, 55: 0, 65: 1, 75: 3, 100: 1, 150: 0, 275: 1, 300: 1, 500: 1, 2: 0}",0,3283,$,4800,101.6,4877,64,4,1,0,53,22,2,Heather Kropf,6,1,PA,Funding Successful,Heather Kropf is Promoting her Album LIGHTS! + New Music
4.32,27.88,2019-04-30,2019-04-05,Art,Brooklyn,"Pin collection featuring pets including a variety of hamsters, geckos, rats, chinchillas, cats, and more!",105,"{9: 5, 10: 15, 11: 21, 20: 8, 22: 12, 30: 10, 33: 0, 40: 5, 44: 0, 50: 1, 55: 0, 60: 3, 66: 0, 70: 2, 77: 0, 220: 0}",0,1243,$,2000,115.7,2314,83,1,1,0,82,19,1,The Crowned Rabbit - Jennifer Lynn,20,0,NY,Funding Successful,Beloved Pets Enamel Pin Collection - Version 2
0.0,1.0,2019-04-30,2019-04-06,Photography,Bendigo,"I will be creating a gallery of photographs from past and present photographers. Local, national and international images.",122,{1: 0},0,0,$,200000,0.0,2,2,0,1,0,0,3,0,Anthony Stevens,1,0,AU,Funding Unsuccessful,Viewpoint Gallery
612.33,47.81,2019-04-30,2019-04-01,Tabletop Games,Seattle,"A retrospective of 22 years of Cheapass Games, more than 100 titles in a handsome hardcover book.",97,"{15: 807, 60: 333, 70: 697}",1,10961,$,10000,892.53,89253,1867,78,1,0,1837,3,6,Cheapass Games,13,1,WA,Funding Successful,Cheapass Games in Black and White
2.83,23.17,2019-04-30,2019-04-11,Accessories,Dover,Taco themed hard enamel pin series,34,"{2: 1, 7: 0, 9: 4, 11: 10, 18: 5, 22: 7, 27: 1, 33: 3, 38: 1, 44: 1, 50: 0, 55: 1}",0,718,$,350,238.29,834,36,6,1,0,34,12,4,Stephanie Burgess,20,0,DE,Funding Successful,Taco 'Bout Pins!
0.75,171.0,2019-04-30,2019-04-04,Drama,Baltimore,"We will be creating a FAITH BASED film that will hold a relevant and intentional message through plot, character & dialogue. Narrative",134,"{45: 0, 100: 1, 200: 0, 350: 2}",0,1319,$,5000,20.52,1026,6,1,1,0,3,4,1,Kevin simms,0,1,MD,Funding Unsuccessful,God’s Plan: Short Film
15.2,105.74,2019-04-30,2019-03-27,Games,Brooklyn,"A nine-dice ""sequel"" to Metaphor Dice featuring more awesome words. Can be used on its own or in conjunction with the original set!",131,"{11: 1, 15: 76, 20: 3, 26: 6, 28: 30, 29: 42, 30: 15, 31: 5, 42: 22, 50: 8, 52: 4, 78: 6, 120: 8, 150: 1, 251: 1}",0,4851,$,25000,100.24,25060,237,20,1,1,228,15,5,Taylor Mali,27,1,NY,Funding Successful,METAPHOR DICE: The Erudition Edition!
1.54,105.91,2019-04-30,2019-03-31,Product Design,Toronto,"A set of unique, high-quality men's watches with custom-designed watch faces at a fair price.",93,"{66: 15, 100: 3, 128: 1, 250: 0, 380: 1}",0,1957,$,25000,9.32,2330,22,4,1,0,20,13,0,Oleg S,5,1,Canada,Funding Unsuccessful,Henry Fisher: Uniquely Designed Men's Watches
0.07,10.25,2019-04-30,2019-03-18,Art,Lakewood,Miraculous Lady Bug Enamel Pins. We have 22 pins that we would like to get funded so that you beautiful people can wear and enjoy them.,135,"{9: 1, 10: 1, 18: 0, 20: 0, 28: 0, 30: 0, 38: 0, 40: 0, 48: 0, 50: 0, 58: 0, 60: 0, 68: 0, 70: 0, 78: 0, 80: 0, 88: 0, 90: 0, 98: 0, 100: 0, 118: 0, 120: 0, 148: 0, 150: 0, 178: 0, 180: 0, 218: 0, 220: 0}",0,363,$,360,11.39,41,4,0,1,0,2,28,1,Midnight Painterrs,1,0,WA,Funding Unsuccessful,Miraculous Lady Bug Pins
0.0,1.0,2019-04-30,2019-04-10,Webseries,Boston,DOCUMENTARY SERIES,18,"{10: 0, 35: 0, 50: 0, 75: 0, 100: 0, 150: 0, 250: 0, 500: 0, 1: 0}",0,3522,$,9000,0.02,2,2,0,1,0,0,15,0,Marília Silva,25,2,MA,Funding Unsuccessful,"LIFE,FOOD & FAMILY"
0.67,9.75,2019-04-30,2019-03-01,Web,Florence,Giving first responders and military a second chance at employment,66,"{10: 2, 25: 0, 150: 0}",0,1486,$,35000,0.11,39,4,0,1,0,2,3,0,Rescu6,1,0,AL,Funding Unsuccessful,Rescu6: Staffing services for first responders and military
3.14,153.62,2019-05-01,2019-04-01,Product Design,España,"Elegant and urban collections. Swiss movement, Saphhire crystal. Harmonic designs for great watches. By Porthos Watches",119,"{1: 1, 100: 5, 110: 8, 195: 1, 210: 5, 390: 1, 410: 1}",0,3555,€,40000,9.22,3687,24,3,1,6,22,7,1,Luis Fernández-Pacheco Ruiz,37,1,Spain,Funding Unsuccessful,Luxury & Urban Watch Collections with Swiss heart from 100€
3.86,57.09,2019-05-01,2019-04-23,Documentary,Sydney,Capturing the story of a young woman who was hit by a car and suffered a brain injury while taking a picture of a rainbow in Australia.,135,"{5: 0, 20: 15, 50: 8, 100: 4, 500: 0, 1: 0, 10: 0}",0,2469,$,58000,4.53,2626,46,0,1,0,27,7,0,Dan Davis,10,1,AU,Funding Unsuccessful,Kendal's Journey
0.4,2.0,2019-05-01,2019-03-02,Animation,Singapore,To tell more to  love our earth! I am doing a short shadow play  animation which is a myth about protecting the trees of the earth.,131,"{2: 2, 5: 0, 10: 0, 100: 0, 500: 0}",0,595,$,50,12.0,6,3,1,1,0,2,5,1,Dahui Chen,7,1,Singapore,Funding Unsuccessful,A traditional Chinese animation that protects environment
0.6,40.25,2019-05-01,2019-04-01,Comedy,Las Vegas,"A ""movie of the mind"" that will only be available on vinyl.  200 numbered copies with original artwork, and access keys.",120,"{15: 0, 25: 2, 100: 1, 250: 0, 2: 0}",0,1481,$,2000,8.05,161,4,0,1,0,3,5,3,ernest hemmings,1,0,NV,Funding Unsuccessful,TSTMRKT Home Entertainment System
4.29,55.78,2019-04-30,2019-03-31,Fiction,Seattle,"The gripping start to a new contemporary series where witches walk among us, magic is a weapon, and true love is still miraculous.",130,"{5: 5, 10: 10, 25: 3, 40: 3, 65: 2, 100: 3, 175: 4}",1,4322,$,500,401.6,2008,36,4,1,0,30,7,3,PE Kavanagh,9,1,WA,Funding Successful,Casting a Spell - A Supernatural Romance Novel
0.8,31.78,2019-05-01,2019-03-19,Technology,Miami,Technology enhanced oral hygiene. Real-time data improves poor brushing habits. Smartbrush is an IOT design toothbrush device.,126,"{5: 0, 24: 5, 27: 1, 46: 2, 49: 0, 72: 0, 94: 0, 138: 0, 230: 0, 560: 0}",0,3744,$,7000,4.09,286,9,5,1,6,8,10,1,Benjamin Schmill,5,1,FL,Cancelled by Creator,Smartbrush - Turns any toothbrush into a smartbrush
0.5,16.5,2019-05-01,2019-04-01,Apps,Boulder,A mobile app developed for personal trainers to connect with their customers.,77,"{1: 0, 3: 2, 5: 1, 20: 0, 40: 0, 60: 1, 100: 0}",0,27,$,21000,0.47,99,6,0,1,0,4,8,0,Pioneer Trainer LLC,1,0,CO,Funding Unsuccessful,Pioneer Trainer - A Personal Trainer App
14.0,10.63,2019-05-01,2019-04-01,Comic Books,Clydebank,A modern Scots poem in comic form telling the tale of a drunk man's journey in search of a toilet!,98,"{1: 1, 2: 20, 5: 37, 10: 27, 15: 10, 25: 0, 35: 3}",1,2230,£,600,179.0,1074,101,3,1,0,98,7,13,Peter Watson,7,1,UK,Funding Successful,The Lang Walk Hame
3.57,29.5,2019-05-01,2019-04-01,Accessories,Melbourne,A series of Spyro The Dragon soft enamel pins celebrating the remastered game.,78,"{10: 10, 14: 8, 27: 3, 39: 0, 50: 3, 60: 1}",0,980,$,500,153.4,767,26,4,1,0,25,7,4,CJ's Pins,13,0,AU,Funding Successful,Spyro The Dragon enamel pins
5.2,50.97,2019-05-01,2019-03-20,Apparel,Quebec,"Flaunting scents of dark chocolate, french vanilla, black coconut or lavender will evoke the force you were put on this earth to be",131,"{5: 0, 39: 23, 59: 0, 112: 3, 152: 0}",0,1606,$,13324,11.86,1580,31,0,1,0,26,5,3,Effleure Inc,25,1,Canada,Cancelled by Creator,"Effleure: Essential oil-infused, luxury underwear"
5.33,680.54,2019-04-30,2019-03-01,Product Design,Hong Kong,"WooW, we design & create products that tell your stories.
Back us, keep WooW's philosophy alive!",96,"{20: 1, 250: 18, 480: 5, 2: 8}",0,1293,HK$,25000,100.72,25180,37,0,1,0,32,6,0,WooW Designs HK,11,1,Hong Kong,Funding Successful,Playground Stand- WooW's first storytelling product.
0.0,1.0,2019-05-01,2019-04-01,DIY,Guadalajara,Un sable Élfico de L.A.R.P. para recreaciones en juegos de rol de élite.,72,"{1: 0, 25: 0, 75: 0, 150: 0}",0,737,€,100,1.0,1,1,0,1,0,0,4,0,Juan Miguel,1,0,Spain,Funding Unsuccessful,Primer proyecto Larp.
0.0,1.0,2019-05-01,2019-03-19,Hip-Hop,Lorain,"Trilogy ""From the Steel"" is on the way #Yoda I know you look at the funding goal like ? But I am telling you that I'm really that good",134,{4: 0},0,1288,$,500000,0.0,1,1,0,1,0,0,1,0,Yoda,0,1,OH,Funding Unsuccessful,The Launch of Yoda Your/'e Only Days Away*From Tha PuXXy
6.44,65.92,2019-05-01,2019-04-01,Webcomics,Bellevue,A collection of watercolor comics by illustrator Janie Stapleton.,65,"{5: 12, 20: 25, 25: 66, 45: 11, 50: 30, 90: 4, 200: 0, 250: 5, 300: 1, 350: 3, 400: 1, 450: 1, 500: 2}",1,2985,$,10000,111.4,11140,169,0,1,0,161,25,4,Janie Stapleton,6,1,WA,Funding Successful,Animal Logic Comic Treasury
0.8,113.0,2019-05-01,2019-04-01,Nonfiction,Los Angeles,A non-fiction book on Funding your Legal Fees to save your home; Raise $$$ for Buying a Home; or Payoff-your Home thru Crowdfunding!,132,"{5: 0, 10: 1, 25: 1, 50: 0, 100: 2}",0,4938,$,500,203.4,1017,9,0,1,0,4,5,1,Robert & Teresa Moore,20,1,CA,Funding Successful,"FUND MY CASTLE - The French do it, and so can you!"
0.29,15.5,2019-04-30,2019-03-31,Children's Books,New York,This book was created to introduce kids to Asian cultures. Includes 20 countries.,81,"{5: 0, 15: 1, 30: 0, 45: 1, 75: 0, 100: 0, 150: 0}",0,2256,$,6000,1.03,62,4,0,1,0,2,7,0,Nikki Olida,5,1,NY,Funding Unsuccessful,A Taste of Asia [Asia Primer]
7.5,93.9,2019-04-30,2019-03-29,Tabletop Games,Aberdeen,A Wargaming Convention featuring the Merry Slaaneshmas Warhammer 40k Major,74,"{10: 1, 50: 3, 75: 0, 100: 26}",0,0,$,1200,242.58,2911,31,0,1,0,30,4,0,Jason Byrd,1,0,WA,Funding Successful,Harbor Dice Con 2019
2.17,33.93,2019-05-01,2019-04-01,Fiction,Toledo,A novel to keep you guessing.,29,"{5: 1, 9: 7, 25: 2, 40: 2, 100: 0, 150: 1}",0,2857,$,500,101.8,509,15,0,1,0,13,6,1,Darla Lark,10,1,OH,Funding Successful,Nowhere To Hide
3.17,82.79,2019-05-01,2019-03-14,Theater,Seattle,"Join me, Lukas Poischbeg, on a journey through dance, art, and theater around the world.",88,"{5: 4, 15: 4, 35: 0, 50: 3, 80: 0, 100: 8}",0,8087,$,2500,109.28,2732,33,0,1,3,19,6,20,Lukas Poischbeg,12,0,WA,Funding Successful,A journey worth supporting.
31.5,64.49,2019-05-01,2019-04-03,Restaurants,Bellingham,"The growing custom cake business is ready to move into its first brick & mortar in Downtown Bellingham, Washington.",115,"{5: 8, 10: 119, 25: 12, 30: 86, 40: 45, 45: 85, 50: 5, 75: 35, 100: 12, 125: 13, 165: 10, 400: 7, 1: 4}",0,4378,$,28000,111.47,31212,484,0,1,0,441,14,3,Nancy Stuart,7,0,WA,Funding Successful,Saltadena is Opening a Bakery Storefront!
1.0,33.12,2019-05-01,2019-03-14,Mixed Media,Vancouver,"Japanese ""omamori""-styled acrylic charms, with a nerdy, pop-culture flair!",74,"{10: 1, 12: 1, 20: 0, 23: 1, 30: 0, 35: 3}",0,1107,$,260,101.92,265,8,0,1,0,6,6,1,Celine (Suki) Lee,4,0,Canada,Funding Successful,Nerdy Omamori Charms
4.0,37.39,2019-05-01,2019-04-01,Nonfiction,Washington,"Discrimination in the US Department Interior- Federal Officer reveals The Crimes, Racism, And Injustice Inside The Ranks Of The Agency",134,"{5: 3, 10: 3, 25: 7, 40: 4, 100: 3}",0,5698,$,500,172.0,860,23,1,1,0,20,5,11,Chris Reed,12,2,DC,Funding Successful,Black With A Gold Badge - A MEMOIR
134.44,328.14,2019-05-01,2019-03-22,Technology,New York,"Effortlessly make your own delicious, natural cheeses at home with fromaggio’s advanced technology",98,"{240: 418, 245: 35, 249: 98, 275: 80, 280: 105, 285: 224, 299: 235, 349: 10, 649: 5}",1,4557,$,50000,832.82,416410,1269,397,1,5,1210,9,7,Fromaggio,49,2,NY,Funding Successful,"Fromaggio: World’s first smart, automatic home cheesemaker"
3.53,42.9,2019-05-01,2019-04-01,Pop,Oxford,Help us fund the mixing and mastering of our first Live Album!,62,"{6: 5, 8: 5, 10: 9, 15: 8, 20: 11, 25: 6, 30: 3, 40: 9, 100: 0, 150: 1, 200: 0, 300: 1, 400: 1, 600: 1}",0,972,£,1500,200.2,3003,70,0,1,0,60,17,6,Little Brother Eli,15,1,UK,Funding Successful,Little Brother Eli - Live Album
6.56,11.1,2019-05-01,2019-04-01,Comic Books,Worcestershire,"The Late Knights are back & bigger than ever in the next instalment of the awesome all ages comic series. Cool action, cool adventures!",135,"{1: 17, 3: 12, 6: 18, 9: 2, 15: 2, 30: 7, 60: 1}",0,69,£,500,135.4,677,61,5,1,0,59,9,2,Jon Laight,14,0,UK,Funding Successful,Late Knights:A Sense of Steel #2. The All Ages Comic Returns
2.23,100.82,2019-05-01,2019-04-01,Spaces,Berlin,A community dance space where internationals and locals can meet.,65,"{5: 2, 10: 6, 28: 5, 29: 4, 45: 1, 55: 6, 80: 0, 199: 2, 330: 1, 499: 1, 899: 1}",0,3115,€,3000,110.9,3327,33,0,1,0,29,13,3,Kentaro Yoneda,19,1,Germany,Funding Successful,Connecting people through dance
1.0,43.12,2019-05-01,2019-04-01,Young Adult,Indianapolis,"The Issues Of Life is the second book from the Both Eyes Open and Both Eyes Shut collection, a Self Help/Spiritual.",115,"{5: 1, 10: 0, 25: 1, 40: 2, 100: 1}",0,7442,$,500,69.0,345,8,0,1,0,5,5,0,Corwin Johnson,14,1,IN,Funding Unsuccessful,The Issues Of Life
