avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,campaign_end_date,campaign_start_date,category,city,description,description_length,dict_pledge_tier_backer,featured_project,full_desc_len,funding_currency,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,owner,project_img,project_video,state,status,title
0,17.32,2019-02-19,2019-02-12,Tabletop Games,Cardiff,A selection of Fantasy Miniatures for gaming and collecting.,60,{},0,0,£,500,395.0,1975,114,68,1,0,0,0,7,Philip Hynes,1,0,UK,Funding Successful,Bears Head Miniatures - Fantasy Series 1
0,31.78,2019-02-19,2019-02-04,Accessories,Vancouver,Enamel pins designed based off Mob Psycho 100.,46,{},0,0,$,400,1279.25,5117,161,5,1,0,0,0,11,Chanteii,1,0,Canada,Funding Successful,Mob Psycho 100 Enamel Pins
0,34.0,2019-02-19,2019-01-29,Documentary,Miami,A cross country road trip documentary aiming to find the kindness in the hearts of the American man and woman.,110,{},0,0,$,25000,0.54,136,4,0,2,0,0,0,1,Jonathan Diaz,0,1,FL,Funding Unsuccessful,The Kindest Road
19.72,78.22,2019-02-19,2019-01-11,Playing Cards,Melbourne,Beautiful & highly creative set of hand illustrated Playing Cards based on a rare and forgotten work from 1875,110,"{21: 62, 29: 22, 40: 6, 46: 167, 55: 3, 88: 62, 107: 1, 129: 24, 184: 1, 249: 3, 279: 2, 417: 2}",0,8543,$,25000,114.51,28628,366,93,1,0,355,18,34,Sunish Chabba,43,1,AU,Funding Successful,A Motley Pack - Transformation Playing Cards
0.67,3.67,2019-02-19,2019-01-16,Art,Portland,A Street Cleaning Team to help bring Downtown Portland back to it's former glory,80,"{5: 2, 10: 0, 25: 0}",0,815,$,600,1.83,11,3,0,First created,0,2,3,0,Joshua,1,0,OR,Funding Unsuccessful,SCUM STREET CLEANING TEAM
0.0,1.0,2019-02-19,2019-01-20,Playing Cards,Inverness,A 2 player competitive tcg battle game.,39,"{20: 0, 100: 0}",0,1620,£,3000,0.03,1,1,0,8,0,0,2,0,Riot XIII Games,3,1,UK,Cancelled by Creator,Alpha Prime TCG 2 Player Starter Box
0.2,6.0,2019-02-20,2019-01-17,Illustration,London,100 Art prints of  Frida Kahlo and Yayoi Kasuma. Two of the most iconic queens artists of all time.,99,"{1: 0, 11: 1, 250: 0}",0,2058,£,1000,1.2,12,2,0,2,0,1,5,0,Maliha's Art,5,1,UK,Cancelled by Creator,Make 100: Artist Queens
22.2,23.52,2019-02-20,2019-01-25,Tabletop Games,Montpellier,Play a Pokemon version of the famous werewolf game with professionally printed cards!,85,"{10: 0, 16: 61, 22: 39, 24: 0, 42: 11}",0,990,€,600,443.0,2658,113,5,First created,0,111,5,1,PinkGermy,7,1,France,Cancelled by Creator,The Midnight Lycanroc - RP game
2.0,6.6,2019-02-24,2019-01-25,Jewelry,Falkirk,A set of retro pride flag inspired acrylic lapel pins.,54,"{1: 1, 5: 3}",0,1118,£,500,6.6,33,5,0,2,0,4,2,3,Abbie Faulkner,1,0,UK,Cancelled by Creator,Lava Lamp Lapel Pins
10.4,67.3,2019-02-20,2019-01-21,Fiction,Fargo,"The Song the Ogre Sang is a fantasy novel, set in the Kingdom of Remain . . . .",79,"{1: 0, 5: 10, 20: 34, 100: 7, 250: 1}",0,272,$,3250,118.03,3836,57,1,1,0,52,5,3,Peter Schultz,5,1,ND,Funding Successful,The Song the Ogre Sang
0.0,1.0,2019-02-19,2019-01-20,Performances,New York,"Dance Canvas - 3/22-3/23
Ariel Rivka Dance BPAC - 3/31
Small Plates Metuchen - 5/11
Sans Limites  - 6/1",103,"{25: 0, 50: 0, 100: 0, 250: 0, 500: 0}",0,667,$,1000,0.1,1,1,0,First created,0,0,5,0,Charly Santagado,1,0,NY,Cancelled by Creator,Baruch Performing Arts Center Debut & more
0.14,141.83,2019-02-20,2019-01-06,Fashion,Harrogate,Sterling silver jewellery and accessories inlaid with a touch of carbon fibre for those of us who like to rebel against convention.,131,"{29: 0, 39: 0, 49: 0, 59: 0, 69: 0, 129: 1, 139: 0, 149: 0, 159: 0, 169: 1, 189: 0, 199: 1, 209: 0, 219: 0, 239: 0, 249: 0, 287: 1, 292: 0, 380: 0, 455: 0, 464: 0, 481: 0, 557: 0, 566: 0, 973: 0, 2: 0}",0,7125,£,8000,10.64,851,6,4,First created,0,4,29,1,Sycross,31,1,UK,Funding Unsuccessful,Sycross - Jewellery and Accessories inlaid with carbon fibre
1.0,11.5,2019-02-19,2019-01-20,Film & Video,London,A feature film set in London about 4 young guys and how their friendship is tested to the limits when they embark on a treasure hunt.,133,"{15: 3, 25: 0, 50: 0}",0,853,£,500,9.2,46,4,0,First created,0,3,3,0,Nicholas Holmes,0,1,UK,Funding Unsuccessful,Treasure Boys: A Movie
29.69,530.88,2019-02-20,2019-01-21,Punk,Köping,"Bättre sent än aldrig, nu börjar vi att ge ut vår katalog på vinyl / Better late than never, now we are starting to publish our catalog",135,"{180: 93, 250: 98, 350: 25, 410: 12, 510: 48, 710: 80, 1: 30}",1,3531,kr,30000,686.6,205981,388,19,1,0,386,13,0,Per Granberg,4,0,Sweden,Funding Successful,Birdnest - HJÄRTA - vinyl
0.33,17.0,2019-02-20,2019-01-21,Restaurants,Bethlehem,Metro Food Drop is an on-demand food app that connects people with the our signature restaurants  and local eateries in their cities.,133,"{25: 2, 50: 0, 75: 0, 100: 0, 200: 0, 500: 0}",0,3990,$,25000,0.2,51,3,0,2,0,2,6,1,TR Burns,3,1,PA,Funding Unsuccessful,Metro Food Drop On Demand Food Delivery Service
11.54,12.87,2019-02-19,2019-01-28,Comic Books,Brighton,"A full colour comic, retelling the Norse tale of a giantess who looked for revenge but chose a husband. Then chose again.",121,"{1: 21, 5: 78, 10: 12, 15: 11, 20: 15, 25: 3, 30: 5, 45: 1, 55: 4, 85: 0, 200: 0, 350: 0}",1,4800,£,650,310.92,2021,157,16,1,0,150,13,15,Simon Russell,12,1,UK,Funding Successful,NORSE COMIC: (Once Upon Again) The Marriage of Njord & Skadi
0.2,3.0,2019-02-20,2019-01-24,Apparel,Peoria,A new and affordable clothing brand for everyone to enjoy!,58,"{5: 1, 20: 0, 50: 0}",0,1162,$,1499,0.4,6,2,0,First created,0,1,5,2,Crew Mathews,1,0,IL,Funding Unsuccessful,Frater Clothing Co.
4.86,746.46,2019-02-20,2019-02-06,Shorts,Mexico City,Un cortometraje de tesis que es un western contemporáneo. Sucede en el desierto de San Luis Potosí.,99,"{150: 6, 300: 7, 500: 11, 1: 7, 2: 2, 4: 1, 6: 0}",1,6279,MX$,25500,108.31,27619,37,0,1,0,34,7,2,Salvador Reyes Zúñiga,6,1,Mexico,Funding Successful,"Una sombra de barro, corto"
1.17,27.25,2019-02-20,2019-01-22,Accessories,Madrid,"A collection of 6 hard enamel pins of Pokemons Clefairy, Porygon and Gengar.
Available in their original and shiny version.",123,"{10: 3, 17: 0, 25: 3, 35: 0, 45: 0, 50: 1}",0,1904,€,600,36.33,218,8,0,3,0,7,6,4,K de Kevin,1,0,Spain,Funding Unsuccessful,Team Pokemon - 6 x Hard Enamel Pins
1.75,221.12,2019-02-19,2019-01-29,Web,Glasgow,The next generation of firework choreography and display management.,68,"{5: 0, 59: 7, 69: 0, 79: 1, 299: 4, 329: 0, 349: 1, 1: 1}",0,365,£,50000,7.08,3538,16,3,First created,2,14,8,2,SimplyPyro,1,0,UK,Funding Unsuccessful,SimplyPyro
5.92,49.01,2019-02-21,2019-01-22,Accessories,Greenville,A collection of Final Fantasy XIV inspired enamel pins with original art of all current job stones.,99,"{10: 5, 12: 11, 20: 5, 24: 22, 30: 5, 36: 7, 55: 5, 60: 5, 110: 1, 120: 0, 170: 5, 192: 0}",0,1638,$,3000,117.63,3529,72,0,1,0,71,12,1,Maxx Merch,12,0,SC,Funding Successful,Final Fantasy XIV Soul Crystal Potion Pins
40.07,34.54,2019-02-20,2019-01-27,Art Books,Madison,Inkwork Led by Mothlight - A book of ink drawings by Meredith Dillman,69,"{1: 21, 20: 239, 28: 10, 32: 256, 45: 29, 110: 2, 140: 1, 170: 1, 200: 1, 350: 1}",1,2739,$,1800,1089.83,19617,568,39,1,0,561,14,9,Meredith Dillman,17,1,WI,Funding Successful,Inkwork Fairy Tale Artbook and Moth Fairy Pin - Make/100
29.86,88.14,2019-02-20,2019-01-16,Product Design,Moroni,"Bake, Roast Or Fry Most Anything With The Benefits Of Cast Iron Minus The Weight!",81,"{5: 4, 6: 3, 8: 10, 9: 15, 10: 9, 11: 5, 12: 2, 13: 2, 15: 2, 20: 2, 25: 7, 29: 0, 30: 26, 35: 55, 40: 6, 45: 100, 49: 100, 50: 91, 55: 125, 59: 65, 65: 55, 70: 1, 71: 125, 85: 26}",0,8230,$,2900,2552.97,74036,840,225,1,2,836,28,5,Folding Firebox,11,1,UT,Funding Successful,Firebox Ultra Camping Cook Kit
0.25,13.25,2019-02-20,2019-01-22,Comic Books,Milan,"You are a SuperHero, want to see your SuperPower?
Copy 'n Comics will show it in your (realistic) comics",104,"{9: 1, 14: 2, 97: 0, 117: 0, 157: 0, 187: 0, 337: 0, 397: 0, 3: 0, 4: 0, 5: 0, 6: 0}",0,1605,€,970,5.46,53,4,0,First created,0,3,12,0,Matteo Scalise,8,1,Italy,Funding Unsuccessful,SUPERHERO COMICS: We show your SuperPower with your Comic
0.33,18.0,2019-02-20,2018-12-22,Nonfiction,New Port Richey,"Where did the early ancient knowledge come from? Ancient aliens? No, there is a very clear and easily understood truth!",119,"{25: 1, 50: 0, 100: 0}",0,2364,$,10000,0.36,36,2,0,First created,0,1,3,0,Diane Wardlaw,1,1,FL,Cancelled by Creator,Ancient Knowledge!
116.25,33.37,2019-02-19,2019-02-12,Tabletop Games,Braunschweig,"Theosis: Godslayer is a mini expansion to the core game ""Theosis"" with an amazing huge miniature.",97,"{8: 285, 40: 2, 76: 172, 166: 6}",0,3159,€,10000,168.5,16850,505,207,1,0,465,4,4,Dreamcraft Games,30,1,Germany,Funding Successful,Theosis: Godslayer
2.0,117.65,2019-02-20,2019-01-21,Shorts,Falmouth,A short Drama about a couple’s underlying differences become more and more insurmountable during their weekend getaway to London.,129,"{25: 1, 50: 4, 100: 1}",0,491,£,2000,100.0,2000,17,0,1,0,6,3,0,Patricia Dela Pena,2,1,UK,Funding Successful,Two Pints of the Finest - A Short Film
2.4,12.71,2019-02-20,2019-01-24,Art,Lyon,"Orange, Black, Pink, we don't care about it, we just love it.",61,"{1: 0, 7: 10, 8: 0, 15: 0, 21: 2}",0,452,€,400,44.5,178,14,3,First created,0,12,5,0,Nanasemaggle,1,0,France,Funding Unsuccessful,Fox Hard Enamel Pins
0.83,60.43,2019-02-20,2018-12-22,Mixed Media,Manchester,"I am selling my artistic skills to you, a kickstarter backer, to help me come through a struggle",96,"{15: 0, 20: 0, 25: 1, 40: 1, 100: 3}",0,2042,£,100,423.0,423,7,0,1,0,5,6,1,Amanda Gee,1,0,UK,Funding Successful,Selling my Artistic Skills: Crowdfunding a struggle
3.33,25.08,2019-02-20,2019-02-05,Product Design,Cambridge,A 3Dimensional laser cut and engraved map of a central part of Cambridge made from wood.,88,"{1: 0, 18: 7, 20: 3}",0,1995,£,180,167.22,301,12,0,1,0,10,3,5,Jonathan Woolf,9,0,UK,Funding Successful,Cambridge - A minimal 3D laser cut wooden map.
1.71,485.64,2019-02-19,2019-01-10,Indie Rock,Mexico City,"Álbum dedicado a la madre tierra, a la energía femenina, busca generar conciencia a través de un mensaje positivo y honesto.",124,"{100: 2, 200: 4, 500: 2, 800: 1, 1: 3, 2: 0, 5: 0}",0,2016,MX$,55000,12.36,6799,14,0,First created,0,12,7,1,Sinuhé García,4,1,Mexico,Funding Unsuccessful,Escritos Clandestinos - Sinuhé García
9.4,66.58,2019-02-19,2019-01-17,Pop,Santa Cruz,Square Cubed is a remastered version of the original first album by the band + inaugural vinyl pressing + demos + unreleased tracks,131,"{15: 11, 20: 24, 25: 28, 40: 11, 75: 3, 100: 12, 200: 0, 250: 5}",1,3729,$,5000,131.82,6591,99,6,1,0,94,10,15,Allen Clapp,2,1,CA,Funding Successful,The Orange Peels: Square³
81.71,60.78,2019-02-20,2019-01-29,Tabletop Games,Singapore,"A Reverse Deck-builder at the office in 20 minutes, and about the size of your coffee mug! The company is about to go bust - SAVE IT!",133,"{2: 22, 16: 220, 30: 91, 34: 135, 62: 81, 66: 9, 90: 14}",0,43,$,8500,413.32,35132,578,152,1,0,572,7,21,Medieval Lords,18,1,Singapore,Funding Successful,Shake Up - The Reverse Deck-building Office Card Game
4.46,35.97,2019-02-20,2019-01-21,Events,Philadelphia,Suburban Philadelphia's Premier Cat Café and Lounge,51,"{5: 10, 10: 6, 15: 17, 25: 14, 50: 3, 100: 7, 250: 0, 500: 1, 1: 0}",0,2216,$,10000,23.02,2302,64,3,First created,0,58,13,2,Alicia Miller,5,1,PA,Funding Unsuccessful,Meow House Cat Cafe - KOP
2.5,44.64,2019-02-20,2019-01-21,Illustration,Wigan,"A hard cover book of my art, illustrations and sketches!",56,"{5: 1, 10: 3, 40: 2, 80: 4}",0,1982,£,1000,49.1,491,11,0,First created,0,10,4,6,ShonaMary,1,0,UK,Funding Unsuccessful,Art of ShonaMary - Hardcover Art Book!
4.0,49.29,2019-02-21,2019-01-22,Product Design,Knoxville,"Strong Bands are woven, exercise resistance bands that won't snap or tear even under the most extreme conditions.",113,"{16: 0, 18: 1, 19: 14, 22: 0, 26: 0, 36: 13, 45: 0, 49: 1, 74: 11, 290: 0}",0,3541,$,8000,25.26,2021,41,3,2,0,40,10,1,The Peterson Family,9,1,TN,Cancelled by Creator,Strong Bands - The Strongest Resistance Bands Ever
1.67,49.75,2019-02-20,2019-01-23,Comedy,Dachau,"Nachdem unser Projekt, Kommissar Josef Bayer, sehr erfolgreich war, haben wir uns entschlossen einen zweiten Teil zu drehen.",124,"{20: 1, 30: 0, 40: 4}",0,909,€,1500,26.53,398,8,0,2,0,5,3,1,Christian Past,0,1,Germany,Funding Unsuccessful,Kommissar Josef Bayer - Vegan oder Weißwurscht
19.0,22.68,2019-02-20,2019-01-21,Crochet,Halifax,Hi everyone. I love animals and I love to crochet. I want to combine the two to help my animal rescue.,102,"{3: 6, 5: 0, 10: 48, 25: 37, 125: 4}",0,448,$,100,2177.0,2177,96,90,1,0,95,5,15,Tabetha Jollimore,1,0,Canada,Funding Successful,Animal Scarves to Help the Animals!
0.25,50.5,2019-02-20,2019-02-05,Film & Video,New York,A series where trending topics will be discussed in a traditional Sunday dinner setting with a hip hop veteran and journalist.,126,"{100: 1, 500: 0, 1: 0, 3: 0}",0,1172,$,12000,0.84,101,2,0,First created,0,1,4,0,Mary Almonte,1,0,NY,Funding Unsuccessful,The Sunday Sauce Show
57.75,52.49,2019-02-21,2019-01-22,Tabletop Games,Snohomish,Capture your audience in this dice rolling deckbuilder game set in the Tessandor universe.,90,"{2: 5, 15: 5, 45: 194, 99: 27}",0,4883,$,15000,86.43,12964,247,47,6,0,231,4,4,David Gerrard,14,1,WA,Cancelled by Creator,Battle of the Bards
20.57,48.89,2019-02-21,2019-01-22,Ready-to-wear,Johnson City,This project is dedicated to fund pixelated heart themed ita backpacks. Perfect for any kawaii gamer!,101,"{2: 2, 30: 45, 35: 78, 70: 14, 100: 2, 135: 0, 170: 3}",0,2025,$,3000,236.3,7089,145,16,1,8,144,7,18,Stephanie,21,0,TN,Funding Successful,Pixelated Heart Ita Backpack
5.0,108.95,2019-02-20,2019-01-21,Painting,Las Vegas,Lowbrow art gallery and private tattoo studio in Las Vegas featuring monthly shows of up and coming artists.,108,"{5: 0, 20: 12, 30: 3, 50: 11, 60: 3, 250: 2, 500: 4}",0,3184,$,3000,138.0,4140,38,1,1,0,35,7,3,Lydia Loyalty,15,1,NV,Funding Successful,Las Vegas Lowbrow Arts
7.12,173.48,2019-02-20,2018-12-22,Apparel,Holstein,Muff Waders.  The ultimate coveralls for the hard-working drinkin American.,75,"{5: 2, 25: 2, 69: 2, 85: 36, 100: 1, 160: 11, 850: 3}",0,938,$,135000,7.71,10409,60,4,First created,0,57,8,0,Muff Wader,5,1,IA,Funding Unsuccessful,Muff Waders (drinking bibs)
262.0,4.62,2019-02-21,2019-02-05,Tabletop Games,Chicago,A cut-and-paste zine about game design.,39,"{1: 282, 5: 403, 10: 101}",1,3614,$,200,1824.0,3648,790,13,1,0,786,3,6,Nathan D. Paoletta,2,0,IL,Funding Successful,RPG Design Zine
0.0,109.0,2019-02-21,2019-01-22,Electronic Music,Tokyo,We gonna have a small DJ booth at Mt. Fuji and play some fucking dubstep.,73,"{500: 0, 2: 0, 20: 0}",0,359,¥,300000,0.04,109,1,0,First created,0,0,3,0,Stefan Buhrmester,1,0,Japan,Funding Unsuccessful,Crappy Music Festival at Mt. Fuji
11.38,38.61,2019-02-20,2019-01-30,Tabletop Games,Carlisle,Unique crafted sets of metal dice for RPG and Tabletop games,60,"{25: 6, 29: 45, 33: 0, 37: 14, 41: 1, 62: 25, 68: 0}",0,1326,£,10000,37.45,3745,97,13,8,0,91,8,2,Jon Stynes,1,1,UK,Cancelled by Creator,Ancient Dice of Kaldor
14.27,69.77,2019-02-21,2019-01-19,Comics,Grand Rapids,The Ark of the Covenant! Lilith's fate! Pestilence revealed!,60,"{5: 35, 9: 28, 20: 44, 21: 15, 22: 14, 23: 8, 24: 38, 30: 26, 35: 42, 40: 41, 50: 69, 65: 23, 109: 1, 120: 0, 123: 0, 124: 4, 130: 3, 140: 12, 150: 3, 200: 0, 220: 21, 850: 1}",0,747,$,5000,600.02,30001,430,106,1,0,428,30,27,Tom Hutchison,45,1,MI,Funding Successful,PENNY FOR YOUR SOUL: PESTILENCE CHAPTER 5
3.85,96.47,2019-02-20,2019-01-31,Metal,Tacoma,A GUIDE TO HEAVY METAL AND HARD ROCK MUSIC IN THE PACIFIC NORTHWEST (1970 - 1995),81,"{1: 2, 10: 8, 12: 5, 20: 2, 30: 3, 35: 8, 50: 0, 80: 0, 125: 12, 150: 1, 200: 5, 300: 4}",1,6809,$,4000,127.83,5113,53,0,1,0,50,13,6,James R. Beach,7,0,WA,Funding Successful,RUSTED METAL
0.78,99.56,2019-02-21,2018-12-27,Country & Folk,Dallas,Help me fund my first full album! I have been pursuing my music career for 9 years and am ready to take it to the next level with this!,135,"{5: 1, 10: 0, 25: 2, 50: 2, 100: 1, 500: 1, 1: 0, 2: 0}",0,1453,$,100,896.0,896,9,0,1,0,7,9,0,Skylar Heart,1,1,TX,Funding Successful,Skylar Heart Music's FIRST Full Album
0.75,7.75,2019-02-21,2019-01-21,Art,New York,Love is in your Future with this Heart Amulet in a Crystal ball pin.,68,"{1: 1, 9: 2, 11: 0, 20: 0}",0,1889,$,385,8.05,31,4,0,First created,0,3,4,0,Sacred Urban,1,0,NY,Funding Unsuccessful,Love Amulet Crystal Ball Enamel Glitter Pin By Sacred Urban
2.4,31.29,2019-02-21,2019-01-27,Accessories,Kenosha,A series of hard enamel pins based off of famous dinosaurs - black platted metal at 1.5 in tall.,96,"{1: 0, 8: 14, 10: 2, 16: 13, 20: 3, 24: 5, 30: 0, 32: 0, 40: 6, 48: 1, 50: 0, 53: 0, 56: 0, 61: 0, 64: 0, 69: 0, 72: 3, 77: 0, 300: 1}",0,1463,$,900,177.33,1596,51,0,1,0,48,20,5,Enzo Daniel,5,0,WI,Funding Successful,Dinosaur Enamel Pins | 1.5 in Hard Enamel Pins
0.1,18.67,2019-02-21,2019-01-22,Crochet,Las Vegas,We created the Liahona as our first product so that our customers could share a little faith with their families and friends.,125,"{5: 1, 7: 0, 14: 0, 17: 0, 29: 0, 39: 0, 115: 0, 550: 0, 1: 0}",0,2862,$,5000,1.12,56,3,0,First created,0,1,10,0,Faith N Stuff,6,2,NV,Funding Unsuccessful,3D Crocheted Liahona
32.91,60.02,2019-02-21,2019-01-24,Playing Cards,Singapore,"Newest deck from the Agenda Playing Cards series, illustrating the idea of hidden agendas. Limited Edition. Printed by USPCC.",125,"{14: 33, 21: 68, 32: 50, 35: 112, 64: 50, 70: 18, 96: 18, 105: 2, 182: 10, 199: 0, 368: 1}",0,5093,$,8000,273.82,21906,365,51,1,5,362,11,7,Flagrant Agenda,29,0,Singapore,Funding Successful,Agenda Playing Cards Facade
0.4,37827.25,2019-02-21,2019-01-08,Jewelry,Takarazuka-shi,当アトリエは〝新たな高級感の追求〟独自の発想でこれまでにない新たなジュエリーを日本からおとどけします。私たちは自由で神秘的な動植物達や人々の知恵によって造られた歴史的建築物から影響を受け力強くエキゾチックなジュエリーをコンセプトに世界ジュエリーブランドを目指しています,134,"{15: 0, 50: 1, 100: 1, 350: 0, 500: 0}",0,3085,¥,10000000,1.51,151309,4,0,2,0,2,5,0,KATSURAGI JEWELRY,1,0,Japan,Funding Unsuccessful,「新しい高級感」で世界的ジュエリーブランドを目指す。ベンチャー起業
8.75,22.55,2019-02-21,2019-01-22,Illustration,Denver,A Pack of Fairy Themed Stickers,31,"{5: 1, 10: 26, 15: 13, 20: 5, 25: 20, 70: 4, 100: 1}",0,3991,$,700,235.14,1646,73,9,1,0,70,8,4,Babs Webb,40,0,CO,Funding Successful,Familiar Fairies
29.8,104.2,2019-02-21,2019-01-17,Tabletop Games,Singapore,"For 3-8 players.
Do you have what it takes to survive?
Would you strategize and manipulate to win or would you leave it all to fate?",134,"{2: 11, 7: 1, 10: 6, 27: 100, 30: 31}",0,0,$,15000,107.67,16151,155,39,1,2,149,5,19,RES Design,30,2,Singapore,Funding Successful,INSURED: The Survival Based Board Game
18.12,94.23,2019-02-21,2019-01-22,Nonfiction,San Francisco,A nonfiction book about engaging purposeful pauses in order to take back your life in a world obsessed with busyness and productivity.,134,"{15: 13, 25: 82, 35: 7, 50: 19, 100: 18, 225: 3, 299: 1, 2: 2}",0,15114,$,13500,107.5,14512,154,2,1,0,145,8,10,Greg Nelson,25,1,CA,Funding Successful,The Strategic Stop
3.0,60.5,2019-02-21,2019-01-22,Comics,Jacksonville,"Help my 8 year old son, Alex create and publish his first comic book! 
He is introducing his characters in this video.",118,"{5: 2, 10: 5, 15: 1, 25: 4}",0,588,$,250,484.0,1210,20,0,1,0,12,4,6,Paul Haley,1,1,FL,Funding Successful,Help 8 year old publish his first comic book!!!
121.67,59.97,2019-02-21,2019-01-22,Tabletop Games,Tampa,An engine building/worker placement boardgame ​for 2-5 miners,61,"{49: 298, 99: 59, 240: 8}",1,2416,$,10000,265.67,26567,443,137,1,0,365,3,12,QSF Games - Patrick Havert,16,1,FL,Funding Successful,Ore: The Mining Game
2.4,16.67,2019-02-21,2019-01-10,Music,London,Exploring the space between composed music and free improvisation.,66,"{1: 2, 4: 1, 9: 6, 15: 2, 50: 1}",0,2284,£,200,125.0,250,15,0,1,0,12,5,4,Ensemble Entropy,1,0,UK,Funding Successful,Ensemble Entropy #6 ft. Loré Lixenberg - Live music events
0.0,1.0,2019-02-20,2019-01-21,Children's Books,London,Series of books for the BAME Community,38,{20: 0},0,4101,£,200,0.5,1,1,0,2,0,0,1,0,Zulaikha,1,0,UK,Cancelled by Creator,Toddlers Book for the BAME Community - Mission to the Moon
0.64,23.91,2019-02-21,2019-01-22,Art,Westminster,A cute collection of babies in animal suits inspired by an online first-person shooter game,91,"{10: 3, 12: 0, 20: 4, 23: 1, 30: 0, 34: 0, 45: 0, 56: 0, 67: 0, 78: 0, 89: 1, 96: 0, 105: 0, 112: 0}",0,2273,$,300,87.67,263,11,0,First created,0,9,14,1,nomigomi babyclorb,1,0,CA,Cancelled by Creator,OW Hero Babyclorb Enamel Pins
