avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,campaign_end_date,campaign_start_date,category,city,description,description_length,dict_pledge_tier_backer,featured_project,full_desc_len,funding_currency,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,owner,project_img,project_video,state,status,title
0.0,41.4,2019-03-08,2019-02-05,Farms,Bamenda,We aim to grow chicken in Africa at scale to enhance affordability and mitigate malnutrition.,93,"{1: 0, 10: 0, 200: 0, 5: 0}",0,4019,$,15000,1.38,207,5,0,First created,0,0,5,0,Maurice T Taniform,30,3,Cameroon,Funding Unsuccessful,We Grow Chicken in Africa!
0.0,1.0,2019-03-08,2019-02-06,Digital Art,West Yorkshire,Prehistoric beasts brought to life in these adorable keychains,62,"{7: 0, 14: 0, 21: 0}",0,1663,£,150,0.67,1,1,0,2,0,0,3,0,Nicole,1,0,UK,Cancelled by Creator,Dinosaur Skull charms
0.0,1.0,2019-03-08,2019-01-07,Food,Chicago,A cooking app which connects you to licensed Chefs via video chat when you need professional help in the privacy of your own kitchen.,133,"{10: 0, 20: 0, 25: 0}",0,1947,$,30000,0.01,2,2,0,2,0,0,3,0,Gezim Kashtanjeva,1,0,IL,Funding Unsuccessful,TiniChef (prototype)
1.33,26.7,2019-03-08,2019-02-11,Accessories,Toronto,"A pair of gold plated hard enamel pins and the second part of the Sweet Seasons series, inspired by the fleeting joys of summer.",128,"{9: 0, 10: 3, 13: 0, 24: 2, 35: 3, 42: 0}",0,590,$,900,29.67,267,10,0,6,0,8,6,0,Emanuelle Heikens,1,0,Canada,Funding Unsuccessful,Sweet Seasons Series: Summer Adventures
2.5,626.82,2019-03-08,2019-02-06,Music,Waterloo,DaDJ App is a social platform that gives users access to the latest DJ events and the power to vote on their upcoming tracks,124,"{40: 1, 52: 0, 120: 2, 312: 23, 417: 8, 520: 0, 625: 0, 781: 0, 1: 0, 3: 0, 4: 0, 6: 1}",0,2324,$,50000,47.64,23819,38,0,First created,0,35,14,3,DaDJ App,15,1,Canada,Funding Unsuccessful,DaDJ App
1.0,7.6,2019-03-03,2019-01-02,Fantasy,Adelaide,"Pallan will be the 1st short film from Director and Producer Matt Hampton

Set in a far off Land Pallan is a country town",123,"{2: 1, 5: 0, 10: 2, 15: 1}",0,274,$,1000,3.8,38,5,0,First created,0,4,4,0,Matt Hampton,1,0,AU,Funding Unsuccessful,Pallan The Movie
2.0,41.5,2019-03-03,2019-02-01,Technology,Milton Keynes,Lifetime guaranteed single use plastic substitution solution that supports sustainability.,90,"{2: 0, 10: 0, 30: 9, 40: 2, 75: 1, 80: 0}",0,4950,£,15000,3.87,581,14,9,First created,0,12,6,4,Ashley Deane and Ryan Hendry,18,1,UK,Funding Unsuccessful,Grizzly Guardian® - INSULATED STAINLESS STEEL WATER BOTTLE
153.67,10.6,2019-03-03,2019-02-01,Tabletop Games,Salem,"Bring High Strangeness to Your High Fantasy RPG Setting. This zine features close encounters, aliens, and other fantastic weirdness!",132,"{1: 4, 5: 168, 10: 289}",1,8450,$,1000,490.7,4907,463,21,1,1,461,3,9,Drew Meger,12,1,MA,Funding Successful,What Happened at Wyvern Rock?
3.43,59.93,2019-03-08,2019-02-01,Graphic Novels,Vancouver,"A bio-disaster division is sent to extract survivors of a viral outbreak that brings the dead back. In Vancity, when it rains it pours.",135,"{5: 0, 15: 5, 30: 11, 60: 4, 80: 1, 120: 2, 500: 1}",0,4817,$,10000,17.98,1798,30,2,First created,0,24,7,5,Reid Lucier,17,1,Canada,Funding Unsuccessful,Vancity Outbreak: The Photographic Zombie Novel
2.67,34.88,2019-03-03,2019-02-01,Nonfiction,Portland,"A book exploring the essence of my life's journey of Wilderness, Lyme Disease, & Healing the Spirit.",100,"{7: 1, 10: 1, 11: 3, 20: 14, 30: 7, 35: 2, 50: 3, 75: 1, 125: 0, 500: 0, 1: 0}",0,4612,$,1400,107.14,1500,43,2,1,1,32,12,8,Jaclyn A Ouillette,5,1,ME,Funding Successful,Its in Your Dreams
21.27,32.08,2019-03-08,2019-02-05,Graphic Design,Berlin,The garden planner that takes the guesswork out of growing edible plants,72,"{3: 7, 7: 137, 25: 36, 30: 106, 50: 7, 60: 16, 125: 1, 150: 7, 300: 2}",1,10274,€,10000,106.5,10650,332,27,1,7,319,15,12,Leticia Rita,74,2,Germany,Funding Successful,The Green Conspiracy - Grow food with confidence
9.67,69.37,2019-03-03,2019-02-01,Country & Folk,Colorado Springs,I'm ready to make a record! Won't you come along?,49,"{10: 40, 25: 32, 35: 15, 50: 15, 75: 6, 100: 7, 175: 1, 250: 0, 500: 0, 750: 0, 1: 0}",0,3792,$,8600,103.24,8879,128,0,1,7,116,12,28,Clarice Backus,13,1,CO,Funding Successful,DEBUT EP by Ree Backus
11.0,34.33,2019-03-03,2019-02-01,Anthologies,Cleveland,The Family & Community Issue!,29,"{1: 1, 5: 14, 12: 24, 20: 25, 30: 25, 80: 1, 100: 9}",1,2797,$,3500,108.89,3811,111,0,1,0,99,9,11,Vagabond comics,18,1,OH,Funding Successful,Vagabond Comics Issue 10: Kindred
2.0,70.78,2019-03-03,2019-02-01,Product Design,Shanghai,"Why instead of having different bags for different occasion, not just having only one bag for every occasion?",109,"{72: 8, 81: 0, 90: 0, 144: 0}",0,2203,$,4000,15.93,637,9,0,First created,5,8,4,1,BackPack team,36,1,China,Funding Unsuccessful,FoldBag|BackPack| - Flip from a briefcase into a backpack.
0.9,151.5,2019-03-07,2019-02-05,Product Design,Dallas,"""Next generation knife sharpener"" ............................. No assembling & no tools required, Compact, Expandable & lightweight",132,"{1: 0, 10: 0, 129: 1, 135: 0, 139: 8, 145: 0}",0,0,$,10000,15.15,1515,10,0,First created,2,9,10,3,Timothy S,11,1,TX,Funding Unsuccessful,Razor Edge Pro - knife sharpener
0.0,2.33,2019-03-10,2019-01-09,Print,Kiev,Christian world magazine,24,{50: 0},0,6019,$,50000,0.01,7,3,0,First created,0,0,1,0,Viktor Chernyavskiy,1,1,Ukraine,Funding Unsuccessful,Christian World Newspaper
30.93,62.44,2019-03-03,2019-02-01,Country & Folk,Nashville,"11 songs that wrestle with dreams and lies, gospel and ghosts.",62,"{15: 109, 25: 171, 50: 92, 75: 22, 150: 31, 250: 3, 500: 2, 700: 0, 1: 3, 2: 0, 5: 0, 10: 0}",0,3954,$,25000,113.64,28410,455,8,1,0,433,14,14,Amy Speace,1,1,TN,Funding Successful,"Amy Speace's new record: ""Me And The Ghost of Charlemagne"""
0.89,260.82,2019-03-08,2019-02-08,Shorts,Guadalajara,"Volar, es más un acto de valentía y amor, que el simple hecho de despegar los pies del suelo.",93,"{100: 4, 250: 3, 500: 0, 800: 1, 1: 0, 2: 0, 3: 0, 5: 0, 10: 0}",0,3252,MX$,65000,4.41,2869,11,0,First created,0,8,9,0,Daniel Alejandro Castañeda Najar,4,1,Mexico,Funding Unsuccessful,Más lejos que yo
23.29,57.76,2019-03-03,2019-02-01,Illustration,Milwaukee,A 78-Card Artist Tarot Deck & Pocket Guidebook,46,"{5: 1, 30: 1, 35: 20, 45: 123, 50: 10, 75: 1, 85: 7}",1,2369,$,7000,135.31,9472,164,8,1,0,163,7,7,Hannah Fofana,14,1,WI,Funding Successful,The Field Tarot Deck
39.5,35.87,2019-03-03,2019-02-15,Tabletop Games,Gateshead,"A set of 13 hand sculpted 28mm scale sinister robed figures, for all of your pulp, horror and fantasy games.",108,"{3: 2, 6: 10, 30: 139, 60: 7}",0,1233,£,600,956.5,5739,160,29,1,0,158,4,5,Midlam Miniatures,16,0,UK,Funding Successful,Procession of the Plague Cult
1.0,4.25,2019-03-10,2019-01-22,Mobile Games,Sandusky,LifeXps is a Free Fitness Gamified app. By using your fitbit and other later added connectable devices. For BOTH Android and IOS.,129,{10: 1},0,2269,$,3109,0.55,17,4,0,First created,1,1,1,1,Thomas,0,1,OH,Funding Unsuccessful,LifeXps Turn Life Into A Game
0.83,14.78,2019-03-10,2019-02-17,Rock,Providence,"Aurora are releasing a 12-track debut album of mixed genre written by Jojo Holle, a trans-woman, vocalist, and multi-instrumentalist.",133,"{3: 1, 5: 3, 8: 0, 10: 0, 25: 1, 50: 0}",0,282,$,1234,10.78,133,9,0,First created,0,5,6,1,Jojo Holle,1,0,RI,Funding Unsuccessful,Aurora Debut Fundraiser
10.55,53.28,2019-03-07,2019-02-05,Country & Folk,Montreal,Premier album,13,"{5: 8, 17: 33, 26: 32, 50: 21, 75: 10, 150: 8, 250: 4, 500: 0, 1: 0}",0,938,$,7000,104.29,7300,137,3,1,1,116,11,3,Birds from Paradise,2,1,Canada,Funding Successful,Birds from Paradise - Birds
1.4,36.0,2019-03-10,2019-01-22,Apparel,Muscatine,"Enamel pins of the shiny versions of the legendary Pokémon Entei, Raikou, and Suicune!",86,"{23: 2, 50: 5, 55: 0}",0,2457,$,777,46.33,360,10,0,3,2,7,5,4,Clyde Strife,1,0,IA,Cancelled by Creator,Shiny Legendary Pokemon Enamel Pins
0.45,44.9,2019-03-07,2019-02-05,Digital Art,Ennis,Enamel Pins,11,"{1: 0, 7: 1, 10: 1, 12: 0, 20: 2, 24: 0, 30: 2, 36: 0, 40: 2, 48: 0, 50: 1, 60: 0, 63: 0, 72: 0, 78: 0, 84: 0, 89: 0, 96: 0, 100: 0, 108: 0}",0,1071,$,700,64.14,449,10,0,First created,0,9,20,0,The Pin Bin,1,0,TX,Funding Unsuccessful,Poketreat Enamel Pins
13.1,44.52,2019-03-10,2019-02-12,Playing Cards,Shropshire,"44-card Oracle Deck by Jacqui Lovesey with magical, witchy illustrations. For beginners & tarot lovers.",103,"{10: 5, 25: 160, 35: 17, 40: 34, 45: 26, 60: 7, 70: 9, 100: 14, 150: 3, 235: 0, 400: 0}",0,6096,£,5000,248.4,12420,279,12,1,0,275,21,11,Phil and Jacqui Lovesey,52,2,UK,Funding Successful,White Hare Wisdom - Oracle Card Deck
3.0,44.23,2019-03-10,2019-01-24,Illustration,Sarasota,Please help support my senior project at Ringling College of Art & Design! Pledgers will receive merchandise inspired by my thesis!,131,"{10: 2, 25: 3, 50: 2, 75: 5}",0,2901,$,400,143.75,575,13,0,1,0,12,4,2,Samantha Kelly,2,0,FL,Funding Successful,Love cryptids? Help support my cryptid themed senior thesis!
0.67,38.5,2019-03-03,2019-01-02,Musical,Apex,An original musical audio drama,31,"{5: 0, 10: 1, 25: 1, 45: 1, 75: 0, 100: 1}",0,1574,$,5000,4.62,231,6,0,First created,0,4,6,1,Molly Lankford Roth,1,1,NC,Funding Unsuccessful,Garbage Town: A New Musical
3.67,113.67,2019-03-10,2019-02-08,Gadgets,Derbyshire,"NightWave kits are a totally new type of night flying system for RC Helicopters, and can be fitted to any 325mm to 800mm blades.",128,"{75: 13, 95: 10, 105: 4, 110: 0, 140: 0, 150: 0, 155: 1, 199: 5}",0,11042,£,15000,27.28,4092,36,3,First created,0,33,9,3,Ross Cooper-Smith,5,1,UK,Funding Unsuccessful,NightWave Blade Lighting Kits
9.0,86.71,2019-03-08,2019-01-27,Country & Folk,Los Angeles,"7"" vinyl record containing song 'Pippins' and 'Forever Now' (digital downloads included)",88,"{9: 2, 19: 16}",0,2570,$,1900,109.53,2081,24,0,1,0,18,2,2,Flo Chase,13,2,CA,Funding Successful,Make/100: 'Premieres Maquettes' by Flo Chase
11.42,64.16,2019-03-10,2019-02-08,Photobooks,London,Diary of a Teenage Boy 1976,27,"{10: 7, 20: 8, 35: 73, 45: 20, 50: 5, 65: 9, 85: 5, 135: 5, 175: 5, 650: 0, 3: 0}",1,1904,£,9000,108.36,9752,152,8,1,0,137,12,19,Iain McKell,23,1,UK,Funding Successful,PRIVATE REALITY a Photo Book by Iain McKell
33.2,13.56,2019-03-10,2019-02-08,Zines,Burlington,A Shakespearean RPG of revenge and betrayal,43,"{1: 2, 8: 73, 12: 66, 16: 13, 30: 12}",1,3013,$,1500,156.4,2346,173,10,1,0,166,5,10,Farthest Star Media,6,1,VT,Funding Successful,Verona
5.14,107.75,2019-03-10,2019-02-06,Documentary,Austin,Austin's Conservation Pioneers,30,"{5: 1, 10: 3, 15: 1, 20: 5, 25: 29, 40: 9, 50: 18, 100: 19, 125: 3, 200: 12, 240: 1, 250: 1, 350: 1, 500: 2, 1: 3, 6: 0}",1,9011,$,15000,103.44,15516,144,1,1,0,108,21,1,Karen Kocher,22,1,TX,Funding Successful,Origins of a Green Identity
5.67,69.93,2019-03-08,2019-01-22,Product Design,West Babylon,"6"" Vinyl Figure",15,"{15: 7, 30: 4, 35: 25, 50: 16, 60: 10, 90: 1, 150: 2, 175: 1, 300: 1, 500: 1}",0,0,$,5000,103.5,5175,74,0,1,0,68,12,8,Vincent Scala,12,2,NY,Funding Successful,Work Dog: Your Desktop Companion
6.94,39.13,2019-03-10,2019-02-08,Graphic Novels,Detroit,"6 creepy tales by the best indie comic creators working today, all presented to you by 'The Shopkeeper"" played by Brian O'Halloran",130,"{1: 3, 5: 24, 10: 0, 15: 0, 20: 43, 25: 3, 30: 9, 35: 9, 40: 4, 50: 6, 75: 3, 80: 18, 100: 2, 150: 0, 250: 1, 2: 0}",0,2035,$,5000,100.96,5048,129,2,1,0,125,18,5,Tony Miello,7,1,MI,Funding Successful,Odd Tales From The Curio Shop
3.38,32.0,2019-03-10,2019-02-08,Art,Edmonton,Peep has potions for your adventure!,36,"{10: 2, 12: 5, 15: 6, 20: 4, 25: 1, 40: 0, 50: 4, 55: 5}",0,767,$,600,154.67,928,29,0,1,0,27,8,7,abbabyduck,11,0,Canada,Funding Successful,Peep's Potions Enamel Pins
168.0,50.15,2019-03-10,2019-02-06,Tabletop Games,Perrysburg,Dive into the fun and beautiful world of fiber art with this knitting based card game featuring indie designers and indie dyers.,128,"{7: 8, 30: 773, 37: 74, 55: 140, 60: 131, 80: 30, 120: 20}",0,2082,$,12000,497.32,59678,1190,49,1,0,1176,7,7,Lacey,15,1,OH,Funding Successful,Knitting - The Card Game
0.0,36.0,2019-03-10,2019-01-09,Accessories,Dallas,"A stylish, multi-function leather bag collection for the people on the go",73,"{1: 0, 46: 0, 240: 0, 388: 0}",0,2951,$,5000,1.44,72,2,0,First created,0,0,4,0,Nidia Brakstad,9,1,TX,Funding Unsuccessful,"Jasinkase Kelayang, a clutch bag that turns into a tote"
0.9,47.21,2019-03-10,2019-01-09,Restaurants,Dallas,"A gaming eatery where DND parties & board gamers can enhance their experience with mouth-watering food,  beer and top-tier game tables.",135,"{15: 1, 25: 4, 50: 1, 100: 2, 250: 1, 500: 0, 1: 0, 5: 0, 10: 0}",0,3750,$,150000,0.44,661,14,0,First created,0,9,10,0,Syndi Braun,1,0,TX,Funding Unsuccessful,The Dragon Tavern
2.55,88.22,2019-03-03,2019-02-01,Apparel,Italia,"Made for cycling and feeling fine. A cycling apparel that combines shorts with skirt, performance with femininity, sport with glamour.",134,"{1: 3, 15: 1, 25: 5, 79: 12, 99: 0, 159: 4, 199: 0, 257: 3, 316: 0, 467: 0, 559: 0}",0,6576,€,10000,28.23,2823,32,3,First created,0,28,11,6,CHICLISMO°°,31,1,Italy,Funding Unsuccessful,The Ultimate Cycling Skirt | From CHICLISMO°°
59.11,54.4,2019-03-10,2019-02-08,Illustration,Atlanta,"An innovative, diamond shaped 48 card oracle deck inspired by the happiness of pursuit.",87,"{20: 30, 30: 280, 42: 62, 45: 63, 60: 21, 95: 48, 100: 23, 150: 5}",0,8386,$,6480,450.0,29160,536,23,1,1,532,9,4,Andy Swartz,30,0,GA,Funding Successful,The Pathfinder Oracle Deck
1.33,10.0,2019-03-10,2019-02-08,Product Design,Fife,"A mini series of Ariana Grande inspired pin badges. Inspired by thank u, next; break up with your girlfriend, i'm bored; and 7 rings.",133,"{5: 3, 6: 0, 10: 2, 12: 0, 15: 3, 18: 0}",0,1870,£,200,45.0,90,9,0,2,0,8,6,0,Kirsty Brown,1,0,UK,Funding Unsuccessful,"Thank U, Next album inspired pins!"
5.5,48.26,2019-03-10,2019-02-05,Tabletop Games,Toronto,"A shotgun card game with six infamous warriors; quick set-up and play, a lifetime to master, 15 games in one box. Test your wit!",128,"{1: 14, 2: 0, 25: 32, 35: 3, 46: 2, 50: 3, 100: 0, 200: 1}",0,5859,$,11900,23.12,2751,57,30,4,0,55,10,3,Richard MacRae,37,2,Canada,Cancelled by Creator,"Duels of Cartisora — 2 Players, 6 Warriors and 15 Games"
0.5,127.2,2019-03-10,2019-02-05,Graphic Design,Ithaca,"Back again Amazing Logo Design by Lynn's Logos. Branding is more than just a logo, it is your brands personality.",113,"{10: 1, 30: 0, 50: 1, 75: 1, 200: 0, 500: 1, 700: 0}",0,284,$,100,636.0,636,5,0,1,0,4,8,1,Diane Tomlinson,7,0,NY,Funding Successful,"Amazing Vector Logo, Website, Product Design and Printing"
0.0,1.0,2019-03-10,2019-01-09,Classical Music,Nogales,"I'm creating a trumpet sonata in the 10-12 minute length, of difficulty that it could be played by college musicians.",117,"{10: 0, 20: 0, 35: 0, 60: 0}",0,545,$,250,0.8,2,2,0,2,0,0,4,0,Jason Taurins,1,0,AZ,Funding Unsuccessful,A New Trumpet Sonata
116.27,45.73,2019-03-07,2019-02-05,Product Design,Spring Hill,"Replace your original Apple Watch Band with the the comfort, function, and exclusive designs of a Groove Watch Band.",116,"{5: 42, 20: 499, 29: 2, 39: 1, 50: 1, 70: 538, 115: 183, 220: 8, 1: 1, 2: 4}",0,3507,$,20000,1501.08,300216,6565,402,1,5,1279,11,8,Peter Goodwin,36,2,TN,Funding Successful,Groove Watch Band - The First Breathable Band with Grooves
3.5,26.6,2019-03-10,2019-01-09,Painting,Broken Arrow,I’m ready to get out there and make painting a full time career.,64,"{25: 7, 200: 0}",0,333,$,5000,5.32,266,10,0,First created,0,7,2,0,Regan Sager,1,0,OK,Funding Unsuccessful,My Painting Career
48.18,33.56,2019-03-07,2019-02-05,Video Games,Valencia,Rescuing the princess won't be enough anymore! You'll have to date her while facing a procedural dungeon in this 3D action platformer!,134,"{5: 244, 12: 14, 15: 50, 17: 150, 20: 150, 35: 222, 40: 78, 50: 1, 55: 59, 80: 3, 85: 24, 100: 1, 200: 44, 230: 10, 350: 6, 500: 0, 650: 3, 800: 0, 2: 1, 6: 0}",1,3863,€,30000,120.93,36280,1081,255,1,4,1060,22,20,AweKTeaM,63,1,Spain,Funding Successful,Tower Princess - Have a DATE before fighting the Evil Dragon
27.0,691.98,2019-03-07,2019-02-05,Webcomics,Mérida,¡La recopilación definitiva de los mejores (¿o peores?) cartones del webcómic La Tuya en Vinagre!,97,"{200: 31, 300: 22, 450: 50, 700: 39, 800: 10, 1: 10}",1,2480,MX$,70000,163.11,114177,165,1,1,0,162,6,9,Sergio Neri,6,0,Mexico,Funding Successful,Lo Regular de lo Mediocre
21.62,102.98,2019-03-03,2019-02-01,Tabletop Games,Singapore,"A card game for cat-lovers, cat-haters, and cat-neutral people. Even dog people will love it.",93,"{2: 8, 34: 22, 41: 1, 53: 95, 67: 2, 100: 1, 134: 28, 337: 16}",0,1364,$,13512,133.37,18021,175,40,1,0,173,8,4,Marlie Darmawan,28,1,Singapore,Funding Successful,9 Lives
6.73,20.24,2019-03-03,2019-02-01,Video Games,New Orleans,"Open world, treasure-hunting adventure made completely of paper.",64,"{10: 50, 15: 9, 25: 8, 50: 4, 85: 2, 110: 0, 250: 1, 500: 0, 4: 0, 8: 0}",0,1801,$,7000,22.56,1579,78,8,2,1,74,11,5,PizWiz,17,1,LA,Cancelled by Creator,"Warp: A hand-drawn, open-world adventure"
0.9,15.45,2019-03-10,2019-02-08,Fiction,North Yorkshire,The third Ian Jarvis novel in the Quist and Watson series of humorous detective mysteries.,90,"{5: 0, 10: 5, 15: 0, 20: 2, 25: 2, 40: 0, 70: 0}",0,2517,£,500,34.0,170,11,0,First created,0,9,10,3,Ian Jarvis,1,0,UK,Funding Unsuccessful,JUDGEMENT CLAY. The latest novel by Ian Jarvis.
0.6,58.15,2019-03-07,2019-02-05,Theater,Calgary,"We are an interactive children’s theatre that brings the audience into the middle of the story, teaching children positive values.",130,"{21: 2, 101: 0, 501: 1, 1: 0, 9: 0}",0,7106,$,190850,0.4,756,13,0,First created,0,3,5,3,ChatterBox Theatre Society,0,1,Canada,Funding Unsuccessful,Innovative Children's Theatre
21.2,52.2,2019-03-10,2019-02-12,Music,Los Angeles,Indie singer-songwriter Johanna Chase brings her gorgeous voice and soulful songwriting to produce her first album in six years.,128,"{5: 9, 10: 78, 25: 26, 40: 34, 50: 16, 60: 14, 75: 7, 85: 20, 130: 4, 500: 4}",1,6127,$,13000,102.8,13364,256,2,1,1,212,10,8,Johanna Chase,9,1,CA,Funding Successful,Johanna Chase's New Studio Record!
12.0,104.94,2019-03-07,2019-02-05,Tabletop Games,Atlanta,"A card-based drinking game based on the nationwide hit, ""Bye Bye Liver: The Drinking Play.""",91,"{2: 1, 25: 23, 35: 66, 49: 5, 99: 2, 149: 10, 1: 1}",0,5460,$,10000,114.38,11438,109,27,1,3,108,9,11,Byron Hatfield,32,1,GA,Funding Successful,Bye Bye Liver: The Party Game
3.67,23.27,2019-03-07,2019-02-05,People,Kiev,"23 double-sided photos enclosed in a fold brochure with my text, in which I describe my sense of the nature of ambivalence.",123,"{5: 8, 10: 3, 20: 2, 30: 5, 50: 2, 100: 2}",0,5295,$,5500,22.0,1210,52,16,First created,0,22,6,13,Eva Adam,7,1,Ukraine,Funding Unsuccessful,Ambivalence: the Set of Postcards. Self-Portraits Only
13.17,66.08,2019-03-07,2019-02-05,Tabletop Games,Singapore,Learn Chinese Chess the simple way.,35,"{2: 4, 50: 10, 55: 40, 60: 16, 100: 9, 115: 0}",0,3382,$,7000,79.3,5551,84,14,First created,0,79,6,4,qik.co,7,1,Singapore,Funding Unsuccessful,qik
347.4,520.2,2019-03-07,2019-02-15,Conceptual Art,Stockholm,Let Cthulhu rise from the pages of this beautifully illustrated book,68,"{10: 56, 300: 633, 500: 905, 1: 143}",0,10427,kr,100000,907.74,907744,1745,161,1,0,1737,5,10,Fria Ligan,39,3,Sweden,Funding Successful,The Call of Cthulhu - Illustrated by Baranger
244.0,88.64,2019-03-07,2019-02-21,Tabletop Games,Nottingham,"Affordable, plastic, pre-assembled scenery to bring your tabletop gaming to life!",81,"{60: 1, 65: 788, 95: 52, 200: 379}",0,5453,£,60000,393.69,236213,2665,1362,1,11,1220,5,35,Mantic Games,20,1,UK,Funding Successful,TerrainCrate 2: CRATE EXPECTATIONS
9.83,168.55,2019-03-07,2019-02-05,Restaurants,Buffalo,A new inspirational coffeehouse in downtown Buffalo. Helping the city of good neighbors rebuild and restore.,108,"{5: 0, 25: 8, 50: 20, 100: 24, 1: 7}",0,925,$,9500,122.42,11630,69,0,1,0,59,6,4,Kate Vacanti,3,1,NY,Funding Successful,Wonder Coffeehouse
8.2,119.64,2019-03-07,2019-02-05,Product Design,Frankfurt,"A beautiful, all-in-one workspace organizer with wireless charger and all essentials to stay organized and productive",117,"{1: 15, 95: 20, 109: 4, 122: 11, 136: 0, 148: 25, 162: 4, 175: 3}",0,2683,€,15000,67.79,10169,85,32,First created,5,82,10,4,Marc,40,1,Germany,Funding Unsuccessful,Re:ease - The Modular Desk Organizer with 11 Features
10.33,20.88,2019-03-07,2019-01-21,World Music,Detroit,The Debut Vinyl release of the Castle Riddim by Detroit Riddim Crew.,68,"{10: 1, 15: 11, 20: 19}",0,703,$,2000,33.4,668,32,0,2,0,31,3,2,Abbey Productions,0,1,MI,Funding Unsuccessful,"Pre-order for ""Castle Riddim"""
1.5,47.82,2019-03-07,2019-02-05,Music,Green Bay,Working on my debut album 'Sofa Boy' & going on tour overseas soon. Be the first to support my music and I'll have some treats for you!,135,"{5: 2, 10: 0, 25: 4, 50: 1, 100: 1, 200: 1}",0,1487,$,1500,35.07,526,11,1,First created,0,9,6,0,Charlie Urick,0,1,WI,Funding Unsuccessful,Debut Album + Tour!
0.0,1.0,2019-03-07,2019-02-05,Fashion,Toronto,Manufacturing beer themed socks for every Holiday and celebration,65,"{50: 0, 100: 0}",0,1287,$,1500,0.07,1,1,0,First created,0,0,2,0,Roselina M.,1,0,Canada,Cancelled by Creator,Beer socks
0.2,14.67,2019-03-07,2019-02-25,Publishing,London,Book,4,"{10: 0, 30: 1, 65: 0, 150: 0, 500: 0}",0,2654,£,4000,1.1,44,3,0,First created,0,1,5,0,Galia Georgieva,5,1,UK,Funding Unsuccessful,LIGHT AND SHADOW
6.0,67.22,2019-03-07,2019-02-05,Product Design,Kitchener,"Design-forward and eco-friendly notebooks featuring cutting mat covers and open-flat binding for designers, artists, and dreamers.",130,"{5: 1, 35: 20, 40: 12, 75: 6, 100: 2, 110: 5, 145: 2, 375: 0}",0,1848,$,8500,39.54,3361,50,6,First created,0,48,8,2,Mike Peckover,7,1,Canada,Funding Unsuccessful,EDGE: Cutting Mat Notebooks with Design and Utility in Mind
1.64,14.68,2019-03-10,2019-02-19,Illustration,London,A range of adorable British Wildlife pins to add to your collection!,68,"{5: 5, 6: 3, 10: 4, 12: 0, 15: 4, 17: 0, 22: 0, 28: 1, 32: 0, 36: 1, 40: 0}",0,1886,£,150,186.0,279,19,1,1,0,18,11,5,Alexandra Jones,18,0,UK,Funding Successful,British Wildlife Pins // Animal Pins by Darwin Designs
1.0,193.22,2019-03-10,2019-02-08,Documentary,Mexico City,Un cortometraje documental que capture la magia y el arduo trabajo del arte cinematográfico revisando la historia del cine en la CDMX.,134,"{10: 3, 100: 1, 500: 0, 1: 0}",0,1871,MX$,10000,17.39,1739,9,0,First created,0,4,4,0,Unnecessary Shorts,1,0,Mexico,Funding Unsuccessful,Nuevo documental: Nuestros cines
2.0,25.42,2019-03-07,2019-01-06,Apps,New York,Meet the long-overdue dating app for singles with health challenges.,68,"{10: 3, 24: 5, 49: 1, 99: 1, 249: 0}",0,2898,$,25000,1.22,305,12,0,First created,0,10,5,1,Lemonayde App,7,1,NY,Funding Unsuccessful,Lemonayde App: Dating with health challenges just got easier
50.0,96.34,2019-03-07,2019-02-18,Tabletop Games,Athens,Hard-plastic Fantasy & Sci-Fi Goblin huge and affordable tabletop armies.,73,"{1: 51, 50: 111, 100: 86, 150: 16, 200: 33, 270: 3}",0,1210,$,25000,117.54,29384,305,453,1,3,300,6,14,Shieldwolf Miniatures,26,1,Greece,Funding Successful,War is Coming: Goblins
1.44,23.0,2019-03-10,2019-01-24,Mixed Media,Los Angeles,Your anibae made into an enamel pin,35,"{1: 0, 7: 10, 10: 4, 15: 5, 20: 0, 30: 1, 33: 1, 40: 0, 50: 0, 55: 0, 70: 0, 77: 0, 85: 0, 90: 0, 105: 0, 110: 2}",0,1331,$,500,110.4,552,24,2,1,0,23,16,10,Kiana,4,0,CA,Funding Successful,Anime Boy Enamel Pin Set
2.25,172.1,2019-03-07,2019-01-25,Jewelry,Fort Worth,"Affordable, trend jewelry that lets your personality shine through--backers will receive a piece of jewelry each month for a year",129,"{20: 1, 100: 1, 200: 6, 400: 1}",0,1772,$,10000,17.21,1721,10,0,First created,0,9,4,0,Madison Patrylick,13,1,TX,Funding Unsuccessful,Mad Jewels Maven Box: A Limited Edition Monthly Treasure
0.25,38.71,2019-03-10,2019-01-09,Embroidery,Springfield,"I will be creating all things baby! Handmade Bibs, burp rags, nursery crib sets, hats, bow ties, baby blankets, diaper bags and more!",133,"{15: 0, 35: 0, 60: 0, 75: 1}",0,1515,$,500,54.2,271,7,0,First created,0,1,4,1,April,1,0,IL,Cancelled by Creator,BoompaBoutique•quality handmade baby items & wears!
