avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,campaign_end_date,campaign_start_date,category,city,description,description_length,dict_pledge_tier_backer,featured_project,full_desc_len,funding_currency,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,owner,project_img,project_video,state,status,title
42.67,91.59,2019-03-11,2019-02-09,Playing Cards,Kyle,A hand illustrated deck of luxury playing cards that exemplify the combination of beautiful design and technical achievement.,125,"{16: 48, 20: 23, 26: 14, 32: 15, 36: 199, 58: 25, 94: 105, 188: 25, 200: 21, 210: 3, 294: 24, 388: 10}",1,1759,$,35000,135.03,47260,516,117,1,0,512,12,6,Jackson Robinson,5,1,TX,Funding Successful,"The Invocation - Exquisite, hand illustrated playing cards."
0.5,127.2,2019-03-10,2019-02-05,Graphic Design,Ithaca,"Back again Amazing Logo Design by Lynn's Logos. Branding is more than just a logo, it is your brands personality.",113,"{10: 1, 30: 0, 50: 1, 75: 1, 200: 0, 500: 1, 700: 0}",0,284,$,100,636.0,636,5,0,1,0,4,8,1,Diane Tomlinson,7,0,NY,Funding Successful,"Amazing Vector Logo, Website, Product Design and Printing"
125.5,63.02,2019-03-11,2019-02-09,Tabletop Games,Grande Prairie,4 glory seekers and 1 troubled world. Good luck!,48,"{1: 70, 50: 247, 65: 185}",0,669,$,15000,213.43,32014,508,310,1,0,502,4,13,Jeremy Hogg,26,2,Canada,Funding Successful,Glory
59.11,54.4,2019-03-10,2019-02-08,Illustration,Atlanta,"An innovative, diamond shaped 48 card oracle deck inspired by the happiness of pursuit.",87,"{20: 30, 30: 280, 42: 62, 45: 63, 60: 21, 95: 48, 100: 23, 150: 5}",0,8386,$,6480,450.0,29160,536,23,1,1,532,9,4,Andy Swartz,30,0,GA,Funding Successful,The Pathfinder Oracle Deck
0.14,3.75,2019-03-11,2019-01-10,Apparel,Zurich,Fitness for everybody,21,"{3: 1, 15: 0, 17: 0, 20: 0, 25: 0, 40: 0, 70: 0}",0,412,$,3000,0.5,15,4,0,1,0,1,7,0,Adrian Flükiger,1,0,Switzerland,Funding Unsuccessful,Aesthetic Physique
4.11,31.35,2019-03-12,2019-01-21,Comic Books,Plymouth,"First chapter in an epic generation-spanning sci-fi odyssey through deep space, time, and consciousness. Tasting notes provided.",128,"{3: 8, 5: 9, 7: 10, 20: 3, 50: 3, 75: 0, 100: 2, 250: 2}",0,4732,£,1000,125.4,1254,40,0,1,0,37,9,14,Ross Bampfylde,27,1,UK,Funding Successful,Chateau Obsidian - Issue One
6.47,44.46,2019-03-11,2019-02-09,Nonfiction,Melbourne,"This book empowers us to nurture healthy development & respect for our babies, our children, our teens & ourselves- for a happy life.",133,"{2: 0, 10: 8, 15: 30, 22: 14, 30: 20, 38: 1, 40: 11, 50: 8, 54: 0, 60: 1, 70: 2, 80: 0, 88: 0, 95: 0, 120: 2}",0,624,$,4000,113.38,4535,102,0,1,0,97,15,12,Kirsty Lee,13,4,AU,Funding Successful,Gentle Parenting Memes - VOL.2 - The evolving journey...
14.5,25.11,2019-03-12,2019-02-05,Digital Art,Glasgow,Original digital art inspired by The Adventure Zone (TAZ) characters. 22 tarot cards in total with a unique back and tuck box.,126,"{3: 3, 23: 48, 35: 7}",0,3856,£,5500,27.85,1532,61,4,1,0,58,4,1,Ana Thompson,1,0,UK,Funding Unsuccessful,Seven Birds Tarot Deck: A major arcana set
4.29,16.26,2019-03-11,2019-02-14,Music,Belfast,"When the waves of life crash on the shores of song ....""Tidal"" ...Snapshots of Emotion from the land of piano and harp.  My 6th Album!",134,"{8: 3, 10: 14, 15: 3, 20: 10, 40: 0, 65: 0, 300: 0}",0,2990,£,2000,25.2,504,31,0,1,0,30,7,4,ursula Burns,0,1,UK,Cancelled by Creator,"""Tidal"" New Album by Ursula Burns"
3.12,156.44,2019-03-10,2019-02-18,Music,Austin,Support a vibrant local creative culture by helping Michigan House bring Michigan Music to SXSW!,96,"{5: 2, 10: 2, 20: 8, 30: 5, 50: 5, 100: 2, 500: 1}",0,1431,$,5000,100.12,5006,32,0,1,0,25,8,0,Michigan House,5,1,TX,Funding Successful,Michigan House Music
3.0,44.47,2019-03-10,2019-02-19,Musical,New York,Turning traditional musical theatre on its head and reimagining the way we approach queer identity onstage.,107,"{20: 5, 30: 1, 55: 3}",0,436,$,650,116.31,756,17,0,1,0,9,3,0,No Man's Land Theatre Company,1,0,NY,Funding Successful,No Man's Land Theatre Co. Presents: The Gay Cabaret 2019
1.44,23.0,2019-03-10,2019-01-24,Mixed Media,Los Angeles,Your anibae made into an enamel pin,35,"{1: 0, 7: 10, 10: 4, 15: 5, 20: 0, 30: 1, 33: 1, 40: 0, 50: 0, 55: 0, 70: 0, 77: 0, 85: 0, 90: 0, 105: 0, 110: 2}",0,1331,$,500,110.4,552,24,2,1,0,23,16,10,Kiana,4,0,CA,Funding Successful,Anime Boy Enamel Pin Set
9.4,52.22,2019-03-10,2019-02-13,Photography,Montreal,Impression et lancement des deux premiers tome du projet photographique documentaire Forest Gardeners.,102,"{10: 3, 20: 11, 40: 20, 80: 8, 120: 5}",0,2766,$,2200,118.68,2611,50,0,1,0,47,5,0,Sébastien Michaud,6,0,Canada,Funding Successful,Livre photographique Forest gardeners part 1 & 2
8.08,65.44,2019-03-10,2019-02-24,Product Design,Montreal,Detailed model available in solid cast metal or resin (with choice of graphite finish or pre-primed for customized home painting.),130,"{20: 2, 25: 56, 33: 0, 45: 8, 65: 6, 73: 3, 85: 1, 90: 12, 98: 2, 110: 2, 130: 1, 138: 4}",0,2018,$,1000,647.9,6479,99,27,1,0,97,12,6,Peregrine360,23,0,Canada,Funding Successful,"Velociraptor ""Deinonychus"" Claw Fossil Replica"
35.5,35.69,2019-03-10,2019-02-07,Accessories,Montreal,"Get your favourite Unicorn, Mermaid or Dragon pin to wear proudly!",66,"{1: 2, 5: 0, 7: 43, 21: 107, 35: 35, 70: 26}",0,2276,$,1200,636.42,7637,214,16,1,0,213,6,14,Miskelle,10,0,Canada,Funding Successful,Mythical Creatures Pride Pins
18.75,26.52,2019-03-12,2019-02-07,Comic Books,Dover,An adventure-filled intergalactic epic!,39,"{1: 4, 5: 29, 10: 31, 15: 40, 20: 28, 35: 4, 40: 8, 150: 6}",0,6329,$,2000,201.55,4031,152,35,1,0,150,8,13,John Schlim Jr,35,1,NH,Funding Successful,Infinity Agents #1 comic
11.0,48.83,2019-03-10,2019-01-30,Poetry,Atlanta,Made with Love for the Enviornment and People,45,"{10: 10, 30: 13, 60: 10}",0,2845,$,2000,100.1,2002,41,0,1,0,33,3,1,Kailen Kim,5,1,GA,Funding Successful,A Poem A Day: Poetry Book for the Youth
18.11,50.58,2019-03-10,2019-02-08,Fashion,Los Angeles,Sunny ita bag,13,"{12: 27, 15: 21, 25: 12, 40: 15, 50: 45, 55: 9, 60: 11, 75: 23}",0,503,$,6000,139.08,8345,165,0,1,1,163,9,17,Jackie Rindlisbach,7,0,CA,Funding Successful,Lost Princess Ita Bag
10.0,92.78,2019-03-10,2019-02-05,Music,London,Rachel McGarry's first album of devotional chant music!,55,"{1: 2, 15: 21, 25: 43, 50: 15, 108: 15, 300: 4, 2: 0}",0,2937,$,10000,102.06,10206,110,5,1,0,100,10,14,Rachel McGarry,4,1,Canada,Funding Successful,Songs for Savasana Album
0.9,58.64,2019-03-10,2019-02-06,Apps,Margate,"Rate10 is a rating, voting and competition app where you vote based on emotion.",79,"{1: 0, 10: 0, 25: 3, 35: 1, 50: 2, 100: 2, 250: 1, 500: 0}",0,6221,$,25000,3.28,821,14,0,1,0,9,10,1,Manuel Guillen,7,1,FL,Cancelled by Creator,"Don’t Just Love It, Rate It! With Rate10!"
0.07,12.5,2019-03-12,2019-02-05,Graphic Novels,Kansas City,Not a novel. Not a comic. Dive into the world of Punktown.,58,"{1: 0, 5: 0, 10: 0, 12: 0, 15: 0, 17: 1, 18: 0, 20: 0, 25: 0, 30: 0, 99: 0, 499: 0, 999: 0, 4: 0}",0,7833,$,10000,0.25,25,2,0,1,0,1,15,0,Nelson Pahl,1,0,MO,Cancelled by Creator,Punktown Graphic Novel
0.0,50.5,2019-03-12,2019-02-10,Musical,Surrey,"Face The Music is a brand new music and dance show, based around the career of an international DJ and mobile discotheque operator.",131,{100: 0},0,711,£,315000,0.03,101,2,1,1,0,0,1,0,Michael Fabb,1,0,UK,Funding Unsuccessful,Face The Music
0.0,1.0,2019-03-12,2019-02-26,Film & Video,Coventry,"Myself and a friend will be creating YouTube content of road trips, car reviews, and more. However we need some funding for the project",135,"{5: 0, 20: 0, 150: 0}",0,950,£,3000,0.03,1,1,0,1,0,0,3,0,BSTV UK,0,1,UK,Funding Unsuccessful,"BSTV: YouTube Channel. Cars, Laughs, Boats and more."
0.0,1.0,2019-03-11,2019-01-10,Public Art,Eastsound,"A portable museum of oddities, one of a kind objects, folk art and sideshow gaffs. The Cabin of Curiosities!",108,"{25: 0, 75: 0, 400: 0, 750: 0, 1: 0}",0,1225,$,20000,0.01,1,1,0,1,0,0,5,0,Thomas Thomas Tillman,1,0,WA,Cancelled by Creator,Cabin of Curiosities on Wheels
2.8,65.3,2019-03-12,2019-02-10,Webseries,Chicago,A comedy/drama web series about three friends whose lives play out in different movie genres each day.,102,"{5: 2, 10: 1, 20: 8, 100: 2, 300: 1}",0,675,$,1500,100.13,1502,23,0,1,0,14,5,0,Grant Osum,1,1,IL,Funding Successful,Movie Night
4.0,31.52,2019-03-11,2019-02-09,Children's Books,Buffalo,A children's picture book highlighting the issue of children entering the foster care system with all of their things in a garbage bag.,135,"{1: 0, 5: 2, 8: 1, 10: 2, 15: 7, 20: 10, 30: 8, 40: 6}",0,2763,$,750,176.53,1324,42,0,1,0,36,9,7,Brandon Mayes,2,1,NY,Funding Successful,Foster: A Story to End Garbage Bags in Foster Care
208.17,53.85,2019-03-11,2019-02-18,Art,London,"In pursuit of perfection, Series M adds more tools to your painting arsenal, unlocking a greater range of techniques.",117,"{45: 1088, 85: 152, 180: 9}",0,4965,£,10000,683.33,68333,1269,143,1,0,1249,6,7,Artis Opus,42,1,UK,Funding Successful,Artis Opus - Series M: Brush Set
6.25,24.2,2019-03-11,2019-02-13,Jewelry,Southampton,The sequel to the Good Dogs Enamel Pin Collection Kickstarter - here is Good Dogs 2 with 7 new breeds and 12 new designs!,121,"{5: 5, 7: 14, 12: 12, 18: 4, 24: 3, 30: 4, 35: 3, 85: 5}",0,656,£,400,326.75,1307,54,2,1,0,50,8,6,Naariel,6,0,UK,Funding Successful,Good Dogs 2: The Enamel Pins
36.0,20.04,2019-03-12,2019-02-10,Comic Books,Columbus,"A prologue story centering on the uncanny childhood of Hibi, the people who raised her, and the primordial moments that defined her.",132,"{1: 1, 5: 47, 12: 10, 15: 98, 45: 24}",1,453,$,3000,122.27,3668,183,3,1,0,180,5,5,Royal Dunlap,12,0,OH,Funding Successful,DIE HIBI DIE VOL.0 - WELCOME TO THE JUNGLE
34.0,33.36,2019-03-11,2019-02-09,Children's Books,Philadelphia,A children's book about animal friends learning to set and respect boundaries,77,"{5: 6, 18: 113, 50: 30, 75: 4, 100: 17}",0,1545,$,3800,167.68,6372,191,3,1,0,170,5,3,Isy Abraham-Raveson,10,1,PA,Funding Successful,The Great Big Hug
0.0,3.5,2019-03-11,2019-01-10,World Music,Youngstown,We are creating our debut album and we need your help! All contributions will go directly into the creation & production of this album!,135,"{10: 0, 100: 0}",0,619,$,30000,0.02,7,2,0,1,0,0,2,1,Vanhii,1,0,OH,Cancelled by Creator,Hippie Hooray!
0.0,1.0,2019-03-12,2019-01-11,Comedy,St. Petersburg,Comedy short movie,18,{10: 0},0,1816,$,1000,0.1,1,1,0,1,0,0,1,0,Vitaliy Dovgusha,1,0,Russia,Funding Unsuccessful,"""Passenger"""
0.2,13.5,2019-03-11,2019-02-25,Art,Columbus,Pokémon-inspired kitty enamel pin set,37,"{1: 0, 8: 0, 10: 0, 18: 0, 23: 1}",0,511,$,420,6.43,27,2,0,1,0,1,5,0,Brooke,1,0,OH,Cancelled by Creator,Kit-achu Enamel Pin Set
3.38,90.91,2019-03-12,2019-02-15,Tabletop Games,Exeter,Expanding Imperial Games retail to include a fully equipped kitchen to supply our glorious customers with restaurant quality food,129,"{5: 11, 10: 7, 15: 1, 20: 5, 25: 7, 30: 5, 50: 3, 100: 6, 200: 6, 500: 3, 1: 0}",0,3490,£,5000,101.82,5091,56,5,1,1,54,16,8,Steven Morgan,2,0,UK,Funding Successful,Imperial Games Restaurant Launch
1.0,2.33,2019-03-11,2019-02-09,Restaurants,Laredo,you won't have to wait for your food in any resturant ever again and can order ahead through your phone app,107,{5: 1},0,438,$,3900,0.18,7,3,0,1,0,1,1,0,Jaime,0,1,TX,Funding Unsuccessful,Fast Track
5.5,48.26,2019-03-10,2019-02-05,Tabletop Games,Toronto,"A shotgun card game with six infamous warriors; quick set-up and play, a lifetime to master, 15 games in one box. Test your wit!",128,"{1: 14, 2: 0, 25: 32, 35: 3, 46: 2, 50: 3, 100: 0, 200: 1}",0,5859,$,11900,23.12,2751,57,30,1,0,55,10,3,Richard MacRae,37,2,Canada,Cancelled by Creator,"Duels of Cartisora — 2 Players, 6 Warriors and 15 Games"
11.14,74.58,2019-03-12,2019-01-26,Tabletop Games,Phoenix,"Crit Hit 4: Summer of Summoning. 3 days of tabletop RPGS, Board Games and more!",79,"{1: 2, 35: 13, 45: 59, 50: 3, 70: 30, 90: 18, 95: 7, 100: 3, 115: 10, 116: 2, 185: 6, 250: 1, 400: 2}",0,5262,$,9500,130.32,12380,166,3,1,0,156,14,8,Emanuel James Miller,22,0,AZ,Funding Successful,Crit Hit 4: Summer of Summoning
9.57,20.82,2019-03-11,2019-02-09,Tabletop Games,Pasadena,"An RPG location module about some dwarves, their mine and the demon who lives next door. For Dungeons & Dragons 5E and Pathfinder RPG.",134,"{8: 24, 15: 3, 25: 25, 30: 10, 40: 2, 45: 1, 50: 2}",0,5725,$,1000,141.6,1416,68,9,1,2,67,7,14,Douglas Sun,1,1,CA,Funding Successful,The Demon's Veins: A Module for D&D 5E and Pathfinder
0.2,59.67,2019-03-11,2019-03-04,Illustration,Acuña,I'll create a beautiful pencil portrait from your photo.,56,"{150: 1, 250: 0, 600: 0, 1: 0, 2: 0}",0,767,MX$,3000,5.97,179,3,0,1,0,1,5,0,ENRIQUE RAFAEL,1,0,Mexico,Funding Unsuccessful,Portraits by Enrique Garcia
9.0,363.53,2019-03-11,2019-01-26,Apps,San Francisco,A new movement that uses clever technology to unlock the magic of preparing great meals.,88,"{1: 42, 25: 20, 50: 16, 55: 23, 75: 6, 88: 14, 100: 39, 150: 0, 200: 7, 250: 0, 275: 1, 2: 2, 3: 1}",0,743,$,75000,102.76,77069,212,4,1,0,171,19,11,Ben Gulick,4,1,CA,Funding Successful,Kitchen Appetite
0.0,1.0,2019-03-10,2019-01-09,Software,Boynton Beach,The only email management app to address email overload using smart tools and filters.,86,"{10: 0, 20: 0, 30: 0, 50: 0}",0,5402,$,50000,0.01,3,3,0,1,0,0,4,0,Jyoti Das,1,1,FL,Funding Unsuccessful,Idomail-One stop email Management App
19.14,35.18,2019-03-11,2019-02-09,Illustration,Seattle,An adult-themed coloring book (in language only) based on the idea of animals swearing.,87,"{5: 1, 10: 2, 20: 67, 25: 25, 35: 24, 55: 5, 100: 10}",0,913,$,1000,485.5,4855,138,12,1,0,134,7,25,Zoe,6,0,WA,Funding Successful,Animals Swearing: The Adult Coloring Book
4.85,51.19,2019-03-11,2019-02-18,Art,Anchorage,"Elves of Middle Earth, Lord of the Rings & Hobbit inspired Large Hard Enamel Pins",81,"{13: 8, 14: 9, 26: 8, 28: 5, 39: 10, 42: 6, 56: 4, 70: 1, 78: 4, 91: 1, 104: 4, 126: 0, 130: 3}",0,2873,$,850,385.41,3276,64,9,1,0,63,13,8,Kari Ronning,18,0,AK,Funding Successful,Lore of the Elves - Hard Enamel Pins
39.86,80.87,2019-03-11,2019-02-08,Gadgets,Los Angeles,"3 x USB 3.0, 4K@30Hz HDMI, SD & MicroSD card slots, 3.5mm AUX, Up to 49w PD supported USB-C",91,"{59: 100, 69: 1, 79: 56, 89: 1, 129: 99, 179: 16, 299: 6}",0,4062,$,5000,2298.4,114920,1421,554,1,3,279,7,10,NuDock,39,2,CA,Funding Successful,NuDock: A Dock that Turns Your Smartphone To A Computer
28.8,49.61,2019-03-11,2019-02-09,Children's Books,Panama City,"A children’s book tackling stereotypes in STEM, by sharing the colorful stories of 26 women of color from an astronomer to zoologist.",133,"{5: 8, 25: 83, 50: 28, 75: 11, 100: 14}",0,2089,$,6500,124.42,8087,163,1,1,10,144,5,8,Erin Twamley,11,1,FL,Funding Successful,Everyday Superheroes: Women in STEM Careers (Book)
208.6,19.59,2019-03-12,2019-02-19,Tabletop Games,Minneapolis,"A collection of puzzles, codes, and ciphers in five stunning postcards.",71,"{1: 21, 12: 559, 24: 452, 50: 11}",0,6842,$,8000,256.44,20515,1047,80,1,0,1043,5,10,The Enigma Emporium,19,1,MN,Funding Successful,Blowback -- Wish You Were Here Part II
0.86,17.62,2019-03-11,2019-01-17,Fiction,Inverness,A science fiction novel about the Loch Ness Monster,51,"{1: 0, 5: 1, 15: 3, 25: 2, 50: 0, 100: 0, 8: 0}",0,1610,$,8000,1.76,141,8,0,1,0,6,7,0,Keith D. Graham,1,0,UK,Cancelled by Creator,The Tacharan A Story of Loch Ness
1.33,26.0,2019-03-11,2019-01-10,Product Design,Washington,The Clementine Skin Care Daily Experience,41,"{18: 3, 48: 4, 75: 1, 125: 0, 150: 0, 240: 0}",0,3309,$,10000,3.9,390,15,0,1,0,8,6,0,Clementine,1,0,DC,Funding Unsuccessful,Clementine : Your Daily Skin Care Experience
0.33,136.33,2019-03-12,2019-02-10,Technology,Austin,"Tutorials, improved.",20,"{190: 1, 200: 1, 390: 0, 1: 0, 9: 0}",0,2996,MX$,20000,2.04,409,3,0,1,0,2,6,0,Donovan Acosta,4,1,TX,Funding Unsuccessful,BYTE: A platform where tutorials are easier.
2.29,52.74,2019-03-11,2019-02-19,Shorts,Cornwall and Isles of Scilly,"A student short from Falmouth University focusing on love and loss, the two main things the human race can not live without.",124,"{5: 1, 10: 3, 20: 3, 35: 0, 50: 6, 100: 1, 150: 2}",0,3022,£,700,143.14,1002,19,2,1,0,16,7,2,Chloe Richardson,1,1,UK,Funding Successful,A Well Kept Secret (Short Film)
17.5,5.57,2019-03-11,2019-02-19,Design,San Diego,"A cap that protects your pencil, and makes it easy to carry",59,"{1: 13, 3: 22}",0,1542,$,100,206.0,206,37,7,1,0,35,2,4,Gary Peng,5,0,CA,Funding Successful,Quickstarter: CapNClip - A cap for your pencil
2.0,46.6,2019-03-11,2019-03-01,Installations,San Antonio,A pop up art show at Brick at Blue Star Arts Complex,52,"{5: 0, 20: 2, 50: 4}",0,1075,$,350,133.14,466,10,0,1,0,6,3,1,Ann Bettison Enzminger,1,1,TX,Funding Successful,LESSON PLAN: Exploring the Intersection of Art and Teaching
0.0,1.0,2019-03-11,2019-01-10,Apparel,Atlanta,Fun graphic shirts using quality materials.,43,"{5: 0, 10: 0, 30: 0}",0,1137,$,1500,0.07,1,1,0,1,0,0,3,0,Matty Maniacal,4,1,GA,Cancelled by Creator,Quality Graphic Shirts for Men & Women
4.0,28.68,2019-03-11,2019-02-14,Graphic Novels,London,"Follow unwitting heroes Bluebird and Kit as they go on quest that will test their strength, loyalty to the Order, and their friendship.",135,"{4: 1, 6: 3, 8: 3, 11: 8, 14: 2, 18: 6, 30: 5}",0,5026,£,782,113.68,889,31,3,1,0,28,7,3,Scott Lewis Broom,13,3,UK,Funding Successful,Order of the Wing - Secrets of the Castle.
1.77,96.63,2019-03-12,2019-02-10,Footwear,Barcelona,"The first neutral fitting shoe for both feet. A high quality, innovative and stress-free alternative to boost your kid's confidence.",132,"{1: 1, 19: 2, 25: 0, 39: 8, 49: 4, 59: 1, 69: 2, 89: 1, 99: 1, 119: 0, 169: 1, 199: 2}",0,5795,€,8000,36.24,2899,30,5,1,0,23,13,1,UaN Shoes,68,1,Spain,Funding Unsuccessful,"UaN-The wrong foot solution for happy, independent children"
3.4,74.5,2019-03-12,2019-02-26,Product Design,Los Angeles,Notebooks inspired by the greatest architects of all time.,58,"{30: 5, 60: 4, 75: 4, 150: 4, 500: 0}",0,3428,$,100,1341.0,1341,18,2,1,0,17,5,0,GoArchitect,9,0,CA,Funding Successful,Quickstarter: Architecture Notebooks
20.0,495.32,2019-03-11,2019-02-09,Performance Art,Minneapolis,"Our critically-acclaimed, redemptive storytelling needs a new home and you have the power to make that happen. #OWTrises",120,"{1: 32, 25: 27, 50: 15, 100: 56, 250: 29, 500: 10, 2: 7, 5: 4}",1,2661,$,100000,111.45,111446,225,12,1,0,180,9,11,Open Window Theatre,11,1,MN,Funding Successful,Redemption '19: Restoring Open Window Theatre
0.67,34.75,2019-03-11,2019-01-14,Software,Mexico,"Una red social seria, segura y comunicada para participar en decisiones políticas de un país.
Una opción confiable para votar.",126,"{10: 2, 50: 0, 100: 0}",0,407,MX$,50000,0.28,139,4,0,1,0,2,3,0,Noé Js,1,0,Mexico,Funding Unsuccessful,Consulta ciudadana
0.0,1.0,2019-03-11,2019-01-10,Fashion,Denver,A clothing store that creates and sells clothing for the LGBT+ community.,73,"{1: 0, 5: 0, 10: 0, 20: 0, 25: 0, 60: 0, 80: 0, 150: 0, 250: 0, 550: 0}",0,604,$,555000,0.0,1,1,1,1,0,0,11,0,Transitons Clothing,1,0,CO,Cancelled by Creator,Transitions clothing
1.0,16.5,2019-03-11,2019-01-10,Academic,Columbus,"A Book About Fly Agaric Mushrooms
A comprehensive book all about Amanita Muscaria mushroom and their significance.",114,"{1: 1, 40: 2, 60: 0}",0,267,$,1200,8.25,99,6,3,1,0,3,3,0,Greg A. Manita,1,0,OH,Funding Unsuccessful,"Help with Book Publishing costs, Research & Development"
3.0,30.08,2019-03-11,2019-02-08,Art,Austin,Enamel pins based around the animals of the American Southwest.,63,"{1: 1, 8: 1, 12: 7, 22: 3, 30: 5, 40: 2, 50: 5}",0,2183,$,700,107.43,752,25,1,1,0,24,8,1,Academy of Narrative Art,5,0,TX,Funding Successful,Critters of the Southwest Pins
1.29,50.57,2019-03-11,2019-02-20,Animation,Sarasota,Two old ladies drag race mobility scooters to the end of a fabric store aisle to get the last Mega Yarn Ball.,109,"{1: 0, 10: 3, 25: 2, 50: 2, 100: 1, 250: 1, 500: 0}",0,1254,$,700,101.14,708,14,0,1,0,9,7,0,Hag Racing Official,1,1,FL,Funding Successful,Hag Racing - Animated Short Film
0.18,19.83,2019-03-11,2019-01-10,Comic Books,Las Vegas,A comic that showcases a cage fighting league with 25 females and 25 males.  Representing all 50 states of America.,115,"{15: 0, 20: 1, 30: 0, 35: 0, 45: 1, 100: 0, 200: 0}",0,3048,$,5000,2.38,119,6,0,1,0,2,11,0,Akecheta Comics,9,2,NV,Funding Unsuccessful,Akecheta: Fighters across USA represent their city and state
25.0,70.78,2019-03-11,2019-02-09,Tabletop Games,Shacklefords,Runic Dice and Iron Runes for Gaming and Spellcraft,51,"{10: 30, 12: 40, 40: 37, 48: 67, 96: 16, 185: 35}",0,5636,$,1000,1613.8,16138,228,75,1,1,225,9,16,David Savedge,14,2,VA,Funding Successful,Scrying Dice: A Tabletop RPG Runic Accessory™
