avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,campaign_end_date,campaign_start_date,category,city,description,description_length,dict_pledge_tier_backer,featured_project,full_desc_len,funding_currency,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,owner,project_img,project_video,state,status,title
0.12,8.0,2019-05-01,2019-04-01,Apparel,Los Angeles,"We are introducing a new generation of sustainable, affordable, eco friendly swimwear with a cause without compromising quality.",128,"{5: 0, 15: 1, 45: 0, 55: 0, 65: 0, 199: 0, 699: 0}",0,2187,$,30000,0.05,16,2,0,First created,0,1,8,0,Anne Fonseca Ong Abella,19,1,CA,Funding Unsuccessful,Sunkissed by Anne Abella
12.22,82.81,2019-05-01,2019-03-19,Food,London,From head to hands to habit become the change for people and planet by building a nature relatedness practice with every bite you eat!,134,"{10: 15, 25: 18, 40: 7, 50: 60, 125: 7, 250: 1, 400: 0, 1: 2, 5: 0}",1,7128,£,10000,102.68,10268,124,3,1,0,110,9,8,Heather Thomas,10,4,UK,Funding Successful,The Mindful Kitchen: A Recipe for Life
3.0,15.6,2019-05-01,2019-04-01,Comic Books,Richardson,"A scifi comic series on a colony world. Creatures from poisoned oceans, hunt humans. A casket opens, a man w no past, no future emerges",135,"{1: 2, 5: 11, 12: 5, 25: 2, 40: 3, 100: 1}",0,1733,$,750,52.0,390,25,3,First created,0,24,8,3,Lonnie Webb,4,1,TX,Funding Unsuccessful,Killing Wirth - part one
48.1,113.96,2019-05-02,2019-04-02,Tabletop Games,Miami,"Smoking Volcano, Steaming Geysers, Lightning Storm Clouds, Tornadoes, Lightning Tower, Travelers Gate, Synchronized Sound FX for gaming",135,"{5: 4, 10: 27, 15: 1, 35: 16, 39: 0, 45: 188, 78: 17, 79: 0, 118: 9, 159: 219}",0,6163,$,25000,224.28,56069,492,142,1,7,481,10,12,Real Game FX,18,1,FL,Funding Successful,Monsters of Nature - Special FX & Steam For Tabletop Games
61.0,28.58,2019-05-01,2019-04-24,Playing Cards,Houston,78 Tarot Cards created using beautiful Works Progress Administration Posters some are Art Deco some are Modern but all are amazing art.,135,{25: 61},0,1463,$,500,354.4,1772,62,4,1,0,61,1,2,Bobby Alexander,6,0,TX,Funding Successful,Tarot Card Deck based on 1940's WPA Posters Major and Minor
0.0,1.0,2019-05-02,2019-04-26,Video Art,San Francisco,"We celebrate people, food, and craft by creating GIFs!",54,"{2: 0, 5: 0, 10: 0}",0,556,$,1,100.0,1,1,0,1,0,0,5,0,GIF(T),2,1,CA,Funding Successful,GIF(T)
11.45,84.26,2019-05-02,2019-04-02,Apparel,Northampton,One Way Ticket collection has 40+ new designs for you to explore. All made from recycled plastic bottles and organic cotton.,124,"{20: 28, 50: 45, 75: 14, 100: 26, 150: 7, 200: 2, 300: 0, 400: 0, 500: 1, 700: 1, 1: 2}",0,18562,£,22000,52.09,11460,136,2,First created,0,126,11,2,Ina,109,1,UK,Funding Unsuccessful,My Mantra Active 2019 Summer Collection - Swim & Activewear
40.0,42.16,2019-05-02,2019-04-02,Illustration,Urbana,Monet and Friends is art class in a book.,41,"{1: 3, 5: 19, 10: 32, 25: 214, 50: 68, 75: 18, 100: 42, 300: 4}",0,4817,$,15000,116.65,17497,415,0,1,0,400,10,10,Judiee,11,1,IL,Funding Successful,"Monet and the Waterlily Friends, a children's book"
117.56,28.41,2019-05-01,2019-03-23,Video Games,Manchester,Explore a wacky galaxy full of hot alien babes in this kinky new Sci-Fi RPG mashup,82,"{10: 30, 20: 19, 50: 3, 75: 362, 100: 212, 175: 3, 250: 379, 350: 30, 750: 20}",0,7836,£,100000,1668.54,1668536,58723,15710,1,42,1058,9,16,FOW Interactive,38,1,UK,Funding Successful,Subverse
9.14,41.43,2019-05-02,2019-04-02,Musical,Hollywood,An original one-act musical for the Hollywood Fringe Festival written by and starring Glennis McCarthy.,103,"{10: 15, 25: 34, 50: 8, 100: 3, 150: 3, 250: 1, 500: 0}",0,2057,$,3500,102.97,3604,87,0,1,0,64,7,2,Glennis McCarthy,1,1,CA,Funding Successful,Cave Girl the Musical
23.82,15.29,2019-05-01,2019-04-01,Anthologies,Birmingham,An anthology of strange tales and amazing stories!,50,"{4: 49, 10: 105, 13: 12, 15: 50, 20: 0, 25: 15, 35: 25, 40: 2, 50: 4}",0,7214,£,1000,403.6,4036,264,27,1,0,262,11,11,Steve Tanner,21,1,UK,Funding Successful,Brawler #1
12.74,47.63,2019-05-02,2019-04-02,Art Books,Newcastle upon Tyne,"We're back with another gorgeous art book, celebrating the work of the artists of Atomhawk. A must have for artists and art lovers.",131,"{1: 3, 10: 1, 15: 91, 20: 5, 30: 22, 35: 52, 45: 2, 50: 41, 65: 5, 80: 14, 150: 3, 400: 3}",0,2376,£,10000,115.74,11574,243,17,1,4,242,19,6,Atomhawk Design,45,1,UK,Funding Successful,"The Art of Atomhawk, Volume 3"
9.0,211.9,2019-05-02,2019-04-02,Digital Art,Tijuana,"3d stl , stp files, tabletop gaming, toy assets.",48,{200: 9},0,598,MX$,1000,211.9,2119,10,0,1,0,9,1,1,Gustavo Saavedra,12,2,Mexico,Funding Successful,3D STL/STP Japanese village files. Assets
5.62,333.33,2019-05-02,2019-04-01,Apparel,Los Angeles,Fashionable button-down sport shirts for athletic and fitness-minded men,72,"{10: 4, 85: 9, 95: 12, 160: 12, 240: 2, 310: 2, 375: 0, 500: 4}",0,0,$,20000,100.0,20000,60,0,1,6,45,8,4,Scott Molina,24,1,CA,Funding Successful,Performance Fashion Apparel for Athletes
2.2,159.76,2019-05-02,2019-03-31,Classical Music,Los Angeles,A Festival of New Music by Los Angeles Composers,48,"{10: 3, 25: 6, 50: 7, 100: 2, 200: 2, 250: 0, 500: 0, 750: 0, 1: 2, 2: 0}",0,3387,$,5000,118.22,5911,37,0,1,0,22,10,0,Hugh Levick,1,1,CA,Funding Successful,HEAR NOW Festival 2019
0.0,1.0,2019-05-02,2019-04-12,Web,Prague,Do you want to create social media content about what is happening in the world?,80,"{15: 0, 20: 0, 30: 0, 100: 0}",0,1819,€,7000,0.03,2,2,0,4,0,0,4,0,Georg Haller,0,1,Czech Republic,Funding Unsuccessful,Social Media Producing Studio
12.67,248.95,2019-05-02,2019-04-02,Sound,Luzern,The Pill is a Sidechain Compression Pedal made in Europe. It brings a music production effect to the live stage. Bounce responsibly!,132,"{5: 7, 30: 4, 259: 30, 289: 34, 1: 1}",1,3748,$,12000,168.04,20165,81,2,1,0,76,6,4,David Koch,35,4,Switzerland,Funding Successful,The Pill - Analog Ducking Effect Pedal
5.56,39.39,2019-05-02,2019-04-02,Playing Cards,Rexburg,"A wrestling card game where you punch, slap or put your opponents in a headlock. Whoever wins the most rounds is the victor!",124,"{3: 0, 8: 20, 10: 3, 15: 7, 25: 2, 45: 16, 70: 0, 100: 1, 250: 1}",0,3159,$,1500,141.8,2127,54,13,1,0,50,9,12,Binary Cocoa,24,1,ID,Funding Successful,SLAMORAMA!
0.17,3.0,2019-05-02,2019-03-27,Television,Dallas,"An LGBTQ Reality Series featuring a group of married or recently divorced, professional LGBT women living their Lives OUT Loud.",127,"{5: 1, 10: 0, 25: 0, 50: 0, 100: 0, 500: 0}",0,1942,$,5000,0.12,6,2,0,First created,0,1,6,0,Pride Wives of Dallas,3,2,TX,Funding Unsuccessful,PRIDE WIVES of DALLAS
2.4,285.24,2019-05-02,2019-03-03,Performance Art,Guadalajara,"Obra de teatro ""Un Ocaso Frente al Río"", una colaboración México-Colombia que llega a nuestro país por primer vez.",114,"{150: 7, 300: 2, 500: 3, 700: 0, 1: 0}",0,3034,MX$,35000,13.85,4849,17,0,First created,0,12,5,5,Cultura Mercadológica,6,1,Mexico,Funding Unsuccessful,Un Ocaso Frente al Río México
10.93,1224.56,2019-05-02,2019-04-02,Design,Hong Kong,Go around the corner for a business meeting or travel around the world with this 2-in-1 smart bag,97,"{10: 8, 309: 20, 389: 2, 459: 0, 929: 0, 1: 122, 2: 1, 3: 0}",0,4493,HK$,78500,243.35,191032,156,12,1,0,153,14,6,Nördepack,51,1,Hong Kong,Funding Successful,Smart and Versatile Travel + Work Multi-functional Bag
0.5,16.33,2019-05-02,2019-04-26,Design,San Francisco,An illustrated monthly zine featuring tips about design and stories of designers who work within the space.,107,"{1: 0, 8: 1, 18: 0, 30: 1}",0,1472,$,500,9.8,49,3,0,First created,0,2,4,0,Frances Castillo,3,1,CA,Funding Unsuccessful,The Designer's Guide Zine
268.5,135.44,2019-05-02,2019-04-03,Tabletop Games,Colorado Springs,A battling deckbuilder where asymmetrical races fight for survival across a variably built board. Competitive or co-op for 1-6 players.,135,"{1: 293, 25: 20, 89: 291, 159: 78, 189: 897, 350: 32}",0,5950,$,100000,221.03,221033,1632,3061,1,6,1611,6,27,Ginger Snap Gaming,85,4,CO,Funding Successful,Ignite - Tabletop Miniatures Boardgame
0.0,25.5,2019-05-02,2019-03-28,Web,Salt Lake City,A center right social media network that will be the voice of the silent majority.  Totally veteran owned.,106,"{50: 0, 100: 0, 1: 0}",0,0,$,85000,0.06,51,2,0,First created,0,0,3,0,Michael Pierce,1,1,UT,Funding Unsuccessful,The voice of the Silent Majority. Rdelephant.com
0.2,1.0,2019-05-02,2019-04-04,Technology,Norfolk,Help find the next largest prime number!,40,"{1: 1, 5: 0, 46: 0, 194: 0}",0,2719,£,7000,0.03,2,2,0,First created,5,1,5,0,Matthew Ling,1,0,UK,Funding Unsuccessful,Prime Hunting Server Farm
5.2,227.81,2019-05-02,2019-03-21,Rock,Bozeman,A 12 track album featuring all original songs,45,"{1: 6, 10: 5, 20: 7, 40: 2, 50: 12, 100: 15, 500: 4, 2: 1, 4: 0}",0,3070,$,12000,108.21,12985,57,0,1,0,52,10,3,Arterial Drive,22,3,MT,Funding Successful,"Arterial Drive ""Isn't Everything Amazing?"""
129.0,32.46,2019-05-02,2019-04-02,Tabletop Games,Memphis,STL and OBJ files to 3d print nearly limitless orcs!,52,"{5: 23, 30: 349, 140: 15}",0,2216,$,2500,508.96,12724,392,65,1,0,387,3,16,William Charles Chamberlin,9,1,TN,Funding Successful,The Green Tide
12.4,36.33,2019-05-02,2019-04-02,Photobooks,Paris,"A unique insight into the lives of Parisians 
and their relationship with the iconic Eiffel Tower",98,"{10: 6, 20: 80, 25: 14, 35: 13, 40: 3, 60: 3, 150: 4, 400: 1, 750: 0, 3: 0}",0,3707,£,10000,47.23,4723,130,4,First created,0,124,10,6,Jasper White,9,1,France,Funding Unsuccessful,TOUR EIFFEL
7.67,58.36,2019-05-02,2019-04-01,Small Batch,Portland,"Masala, Habanero Curry and Gheesy (Gheesy, what's Gheesy?)",58,"{1: 1, 4: 3, 12: 18, 15: 7, 18: 6, 40: 24, 108: 8, 260: 2}",0,2368,$,3000,142.0,4260,73,0,1,0,69,9,2,Nature Nate's LLC,8,1,OR,Funding Successful,Nature Nate's LLC has 3 New Popped Sorghum Flavors
1.44,61.96,2019-05-02,2019-04-02,Video Games,Raleigh,"BSE wants to provide professional FGC/Smash/Pokemon VGC tournaments in Raleigh, NC and stream them for everyone on Twitch.tv.",125,"{5: 1, 10: 5, 25: 6, 50: 4, 75: 0, 100: 6, 125: 0, 150: 0, 200: 1, 250: 0, 300: 0, 500: 0, 1: 0}",0,2048,$,20000,8.05,1611,26,0,First created,2,23,16,7,Battle Spot Esports LLC,3,1,NC,Funding Unsuccessful,Battle Spot Esports: Bringing the Hype to NC!
25.77,111.02,2019-05-02,2019-03-28,Playing Cards,Ulan Bator,We start here a series of decks dedicated to Zodiacs of the Lunar Calendar. You can learn about the features of your belonging zodiac.,134,"{14: 15, 15: 16, 29: 168, 55: 27, 77: 10, 142: 27, 146: 0, 276: 61, 530: 11}",0,3398,$,8000,474.61,37969,342,106,1,0,335,13,10,Nomads Playing Card,58,0,Mongolia,Funding Successful,"""Year of The Pig"" Lunar Zodiac Playing Cards [1 of 12]"
36.67,178.57,2019-05-02,2019-03-18,Product Design,Melbourne,"Bags designed for the photographer, traveler, everyday commuter and everything in between.",90,"{1: 11, 169: 189, 189: 13, 199: 1, 329: 6, 839: 0}",0,4420,$,15000,266.67,40000,224,47,1,13,220,6,14,Rival,41,1,AU,Funding Successful,"ONYX | Functional Backpacks With Less Outside, More Inside"
0.2,13.0,2019-05-01,2019-04-01,Fiction,Winnipeg,Eve of Ascension is a dystopian sci-fi novel due to launch in July.,67,"{5: 0, 25: 1, 40: 0, 55: 0, 75: 0}",0,719,$,750,3.47,26,2,0,2,0,1,5,0,Daniel McMillan,1,1,Canada,Cancelled by Creator,Eve of Ascension
11.69,179.81,2019-05-02,2019-04-02,Thrillers,St. Louis,"After a rookie cop is killed in a deal gone wrong, his mentor uncovers a vast narcotics network under the surface of a rural town.",130,"{10: 22, 25: 75, 50: 33, 100: 36, 250: 6, 300: 8, 1: 5, 2: 1, 3: 1}",0,4823,$,35000,103.78,36322,202,2,1,0,187,16,10,Josh Guffey,21,2,MO,Funding Successful,All Gone Wrong | Crime Thriller Feature Film
0.27,112.75,2019-05-02,2019-03-03,Art,Oak Creek,"I have no set ideas, I've been doing silhouette paintings, I want to start doing resin paintings with other mixed media, sculpting, etc",135,"{10: 0, 15: 0, 20: 0, 25: 0, 30: 0, 35: 0, 100: 3, 200: 0, 300: 0, 500: 0}",0,1114,$,1000,45.1,451,4,2,3,1,3,11,17,Tia Caldwell,0,1,WI,Cancelled by Creator,Mixed Material
4.17,406.79,2019-05-02,2019-03-26,Product Design,Barcelona,"High tech | Recycled | Quick Drying | Uv Protection | 4-way stretch | Odorless.
The athletic brand for the millennial Eco Runner.",129,"{1: 3, 40: 10, 99: 8, 109: 3, 139: 0, 149: 11, 159: 0, 299: 8, 320: 7}",0,5184,€,12500,182.24,22780,56,83,1,5,50,12,11,The Running Republic,74,1,Spain,Funding Successful,The Running Republic®: groovy and sustainable running gear.
0.17,33.0,2019-05-02,2019-04-18,Jewelry,Naples,A line of mandala's jewelry in silver 925,41,"{30: 1, 45: 0, 65: 0, 80: 0, 120: 0, 200: 0}",0,635,€,800,8.25,66,2,0,2,0,1,6,0,Wuqub',8,1,Italy,Funding Unsuccessful,Mandala Jewlery
5.38,14.64,2019-05-02,2019-03-29,Accessories,Los Angeles,"Handcrafted leather coasters and affordable luxurious wallets, functional, stylish, & RFID-blocking technology.",111,"{1: 31, 12: 5, 25: 7}",0,2966,$,500,128.8,644,44,1,1,0,43,8,1,Kenette Louis,20,1,CA,Funding Successful,Made in USA leather Coasters & Wallets
0.33,53.67,2019-05-02,2019-04-02,Technology,Cheltenham,"I have invented a device for walking running scooting, while sitting, hands free, you steer with your feet.",107,"{150: 1, 180: 0, 280: 0}",0,2034,£,125000,0.13,161,3,0,First created,0,1,3,0,John Wakefield-Smith,9,1,UK,Funding Unsuccessful,"SCOO-B ""LETS SCOO-B"" NOTHING LIKE IT ON THE PLANET!"
21.0,26.65,2019-05-02,2019-04-02,Product Design,Boston,"The world's most feared legendary beast, now in the palm of your hand!",70,"{15: 47, 30: 13, 45: 3}",0,1846,$,2650,68.38,1812,68,2,First created,0,63,3,1,Christopher Conde,1,0,MA,Funding Unsuccessful,Nessie - Cryptid Plush Toy
8.0,92.0,2019-05-02,2019-04-11,Product Design,Hong Kong,A small puzzle cube inspired by the Maze from Westworld.,56,{100: 8},0,0,HK$,5000,18.4,920,10,0,3,0,8,1,1,Mick,4,1,Hong Kong,Funding Unsuccessful,Maze Cube - Inspired by Westworld
2.6,20.59,2019-05-02,2019-04-02,Translations,Stuttgart,Breaking down language barriers by creating English subtitles for Chinese TV series.,84,"{1: 16, 11: 3, 22: 4, 79: 1, 89: 1, 99: 1, 250: 0, 500: 0, 800: 0}",0,3012,€,3000,21.97,659,32,0,First created,0,26,10,1,CdramaBase,1,0,Germany,Funding Unsuccessful,Translating Chinese TV series
5.5,71.54,2019-05-02,2019-04-02,Music,Boone,"This will be the debut solo album of Sarah with an H, titled 'Heartwork.'",73,"{10: 12, 25: 10, 40: 3, 50: 9, 100: 7, 250: 1, 500: 1, 750: 1}",0,4492,$,2400,160.96,3863,54,0,1,0,44,8,0,Sarah with an H,5,0,NC,Funding Successful,Sarah with an H | full length album 'Heartwork'
0.46,47.75,2019-05-02,2019-04-02,Rock,Calgary,"Go to Rebeltone Ranch and record a full length studio album, leaning a little harder on rock than previous projects.",116,"{7: 1, 15: 1, 25: 2, 50: 1, 75: 0, 100: 0, 125: 1, 200: 0, 300: 0, 750: 0, 2: 0}",0,2424,$,10000,3.82,382,8,0,First created,0,6,13,1,Kevin Phillips,1,0,Canada,Funding Unsuccessful,Redhead Mack's next CD
11.29,56.72,2019-05-02,2019-04-15,Tabletop Games,Cape Breton,"Space Colonization & Battles for 1-4 players.
Includes Solo & Co-op modes (1 vs. many).",87,"{1: 6, 5: 2, 40: 12, 52: 39, 57: 19, 62: 1, 240: 0}",0,3475,$,500,918.8,4594,81,28,1,0,79,7,5,Caper Games,26,1,Canada,Funding Successful,VERTIUM - Signed Edition
83.64,92.58,2019-05-02,2019-03-05,Technology,Paris,"An absolutely unique biomimetic controllable creature. Forget about drones, it's time to experience flight like never before.",125,"{69: 2, 79: 66, 89: 3, 99: 293, 129: 114, 139: 14, 159: 502, 169: 63, 199: 9, 209: 1, 239: 42, 249: 9, 269: 5, 309: 48}",1,640,€,30000,1986.47,595941,6437,430,1,16,1171,14,2,Edwin Van Ruymbeke,33,3,France,Funding Successful,MetaFly | A New Flying Experience.
54.44,119.41,2019-05-01,2019-04-01,Jazz,Los Angeles,"Fundraising for my debut full length album in the genres of Adult Contemporary/Soul//Pop/Jazz
This is my loving gift to you!",124,"{25: 26, 50: 22, 75: 93, 108: 330, 168: 13, 222: 2, 269: 4, 1: 0, 4: 0}",1,3022,$,30000,198.22,59466,498,12,1,0,490,9,3,Jacelyn Holmes,7,1,CA,Funding Successful,Dovetailing
0.83,28.93,2019-05-02,2019-04-02,Software,Zurich,Can a modern CV / resume and progressive career platform change your life and the entire recruitment industry forever?,118,"{1: 1, 5: 3, 10: 2, 20: 1, 80: 3, 750: 0, 3: 0, 4: 0, 6: 0, 9: 0}",0,20264,$,100000,0.43,434,15,0,First created,0,10,12,1,Giovanni Azua Garcia,39,1,Switzerland,Funding Unsuccessful,One Thousand Words CV - 1kwcv
88.0,38.41,2019-05-02,2019-04-02,Tabletop Games,Toronto,"11pc RPG, 12d6, and 10d10 dice sets for tabletop games inspired by retro digital displays and iconic sci-fi themes.",115,"{16: 313, 32: 231, 50: 97, 60: 69, 90: 33, 100: 41, 140: 4, 210: 2, 300: 2}",0,1897,$,25000,123.08,30770,801,104,1,9,792,9,12,Orcansee Game Works,31,1,Canada,Funding Successful,Retro Dice
7.38,16.51,2019-05-02,2019-04-12,Comic Books,Laurens,"Adventure. Romance. Psyche. Transported to a realm of myth & monsters, Becca finds an unexpected bond - and the mystery of her own past",135,"{2: 15, 3: 28, 7: 0, 10: 4, 25: 6, 35: 2, 50: 4, 100: 0}",0,10814,$,500,201.4,1007,61,0,1,3,59,8,8,Paula Richey,7,1,SC,Funding Successful,SoulBound Issue 1: Adrift - Comics Quickstarter
16.0,110.12,2019-05-01,2019-04-01,Apparel,Greenville,An original collection of Kingdom Hearts inspired letterman style jackets with matching accessories.,100,"{12: 8, 22: 3, 30: 11, 100: 4, 125: 54}",0,1384,$,5500,164.18,9030,82,16,1,0,80,5,1,Maxx Merch,11,0,SC,Funding Successful,Kingdom Hearts Varsity Jackets
0.0,1.0,2019-05-01,2019-03-23,Comedy,Jacksonville,A book with content solely created by the internet.,51,"{5: 0, 10: 0, 40: 0, 45: 0, 100: 0, 150: 0}",0,1603,$,6900,0.01,1,1,0,First created,0,0,6,1,George Umbehant,1,0,FL,Funding Unsuccessful,We The People: Of The Internet
15.0,66.67,2019-05-01,2019-04-01,Tabletop Games,Colorado Springs,Tabletop Throwing Stars Card Game.  84 Cards and 22 Foam Ninja Stars.  2-4 + Players.,85,{20: 15},0,2868,$,5000,24.0,1200,18,2,First created,0,15,1,1,Another Game Company,23,1,CO,Cancelled by Creator,Ninja Ninja
8.0,126.33,2019-05-01,2019-03-02,Country & Folk,Boston,"Husband and Wife Duo ""The Boston Imposters"" will record and release their debut full-length album.",98,"{5: 0, 10: 5, 15: 11, 20: 29, 50: 23, 100: 8, 250: 0, 500: 3, 1: 0, 2: 1}",0,400,$,12000,100.01,12001,95,4,1,0,80,10,7,Maire Clement,1,1,MA,Funding Successful,The Boston Imposters Band First Album
3.0,697.91,2019-05-01,2019-04-05,Community Gardens,Mexico,"We are creating an urban garden in the city of San Miguel de Allende, in central Mexico.  This fundraising effort is for Phase 1.",129,{1: 3},0,2550,MX$,20000,38.39,7677,11,0,2,0,3,1,0,Jardîn Urbano San Miguel de Allende,1,0,Mexico,Funding Unsuccessful,Jardîn Urbano San Miguel de Allende
36.75,109.53,2019-05-02,2019-04-02,Wearables,Paris,"French Design meets Smart Technology - Exquisite and Exclusive.
Creating the thinnest hybrid watches since 2016.
24 months warranty.",132,"{1: 18, 99: 198, 109: 51, 129: 4, 198: 15, 239: 5, 269: 1, 999: 2}",0,2021,€,15000,221.99,33298,304,59,1,13,294,8,3,@NOWAWATCH,31,3,France,Funding Successful,Superbe - The new Timeless Smart Watch by NOWA Paris
32.85,48.26,2019-05-02,2019-04-02,Tabletop Games,Madison,"Alter Your Reality: affordable, high-quality Trading Card Game alters printed on perfect fit inner sleeves",106,"{1: 17, 8: 194, 16: 302, 30: 319, 55: 177, 75: 89, 100: 86, 150: 79, 350: 12, 450: 5, 750: 1, 900: 0}",0,3875,$,55000,112.83,62059,1286,108,1,8,1281,39,9,Sleeve Alters LLC,33,1,WI,Funding Successful,Alter Sleeves
3.0,19.0,2019-05-02,2019-03-03,Food,Phoenix,"This newly designed beer bong will help you chug up to 24oz of beer in 2 seconds.  Forget beer funnels, the beer syringe is the new in!",135,{25: 3},0,1159,$,8000,1.66,133,7,1,First created,0,3,1,0,Brew Daddy,1,0,AZ,Funding Unsuccessful,BrewDaddy Beer Syringe
45.2,82.69,2019-05-01,2019-04-11,Tabletop Games,Virginia Beach,A 2 to 3 player game on Napoleon's Waterloo campaign. Volume I in the Campaigns of Napoleon System.  Playable in 2 hours.,121,"{65: 99, 69: 120, 130: 6, 180: 0, 300: 1}",0,4039,$,5000,378.7,18935,229,25,1,0,226,5,3,Worthington Publishing,39,1,VA,Funding Successful,Napoleon Returns 1815
1.5,12.75,2019-05-02,2019-03-03,Nonfiction,New York,An inspiring biography of newly elected congresswoman Alexandria Ocasio-Cortez,78,"{10: 2, 25: 1}",0,712,$,5000,1.02,51,4,0,First created,0,3,2,0,Progressive Imprints,0,1,NY,Funding Unsuccessful,Alexandria Ocasio-Cortez: Building the New American Dream
4.9,44.12,2019-05-01,2019-04-01,Graphic Novels,Sydney,"A  graphic novel, collecting a remastered and previously uncollected release of the legendary Australian erotic classic, Pussy Willow!",134,"{1: 0, 10: 21, 15: 1, 30: 13, 35: 0, 40: 3, 45: 2, 50: 4, 75: 2, 100: 3}",0,2385,$,550,409.09,2250,51,0,1,0,49,10,2,Dark Mirror Muse Publishing and Press,10,0,AU,Funding Successful,Kam Taverner's The Passions Of Pussy Willow - Baron Priapus
0.2,18.33,2019-05-01,2019-03-02,Childrenswear,Portland,The first baby and toddler knee saver that feels and wears like a legging while protecting knees from summertime scrapes!,121,{20: 2},0,1939,$,2200,2.5,55,3,0,First created,0,2,10,0,DynaTot,1,1,OR,Funding Unsuccessful,RhinoPads - Knee Savers for Tots
1.67,63.33,2019-05-02,2019-04-02,Art,Toronto,I'm creating a beautiful calendar and book to help me start my floral design business!,86,"{10: 2, 25: 4, 50: 3, 100: 0, 250: 0, 400: 1}",0,6628,$,15700,4.84,760,12,0,First created,0,10,6,2,Takanya Marsh,15,1,Canada,Funding Unsuccessful,Amber Apricot Floral Events
0.0,0,2019-05-01,2019-03-22,Art,Murrieta,No Face eating some dumplings <3,32,{12: 0},0,507,$,120,0.0,0,0,0,2,0,0,1,0,Moonshine Charns,1,0,CA,Cancelled by Creator,Baby No Face Enamel Pin
3.2,29.41,2019-05-01,2019-04-01,Fiction,Guthrie,Science-fiction Fantasy novel.,30,"{5: 3, 10: 5, 25: 5, 40: 2, 100: 1}",0,4140,$,500,100.0,500,17,1,1,10,16,5,6,Bryan Carlile,9,1,OK,Funding Successful,Immortal Dying
5.7,875.51,2019-05-01,2019-04-01,Music Videos,Mexico City,La segunda parte del exitoso video acapella del grupo Los Saviñón con más voces originales.,91,"{100: 13, 250: 8, 500: 15, 600: 1, 1: 9, 2: 3, 3: 6, 5: 2}",1,2382,MX$,50000,117.32,58659,67,1,1,0,57,10,4,Los Saviñón,3,1,Mexico,Funding Successful,Las Princesas Acapella 2
7.67,15.24,2019-05-02,2019-04-02,Art,Nottingham,Adorable enamel pins based on the theme of romantic magic!,58,"{1: 0, 7: 26, 12: 29, 16: 4, 22: 10}",0,1259,£,450,237.11,1067,70,1,1,0,69,9,6,Robin French,8,0,UK,Funding Successful,Magic Crush Enamel Pins!
23.0,71.19,2019-05-02,2019-04-02,Tabletop Games,Victoria,"Ruby Roundup is frantic race to grab as much treasure as you can while manipulating, denying, and stealing treasure from everyone else!",135,"{46: 106, 83: 4, 120: 3, 1: 1, 2: 1}",0,924,$,33300,25.87,8614,121,25,2,12,115,5,6,Always Gold Games,57,1,Canada,Funding Unsuccessful,Ruby Roundup
0.57,57.83,2019-05-02,2019-03-03,Children's Books,Perth,"A hand-painted a-Z children's book of obscure marine 
animals",61,"{5: 1, 20: 0, 30: 0, 35: 0, 50: 1, 100: 0, 120: 2}",0,3435,$,5000,6.94,347,6,0,First created,0,4,7,0,Holly Ogden,1,0,AU,Funding Unsuccessful,The Little Divers Alphabet
1.52,24.31,2019-05-01,2019-03-29,Illustration,France,"""Cosmic Tales"" LIMITED EDITION 60
Second part of Disney princesses and villains enamel pins collection",102,"{1: 0, 2: 0, 3: 0, 4: 0, 6: 0, 9: 0, 10: 10, 12: 5, 14: 1, 17: 2, 20: 7, 24: 2, 30: 7, 34: 0, 36: 3, 40: 0, 50: 0, 51: 1, 60: 0, 68: 0, 85: 0, 102: 0}",0,772,€,450,210.67,948,39,0,1,0,38,25,1,The Lost Girl,20,0,France,Funding Successful,Cosmic Tales - Enamel pins [PART II]
29.2,255.94,2019-05-02,2019-04-02,Product Design,Kiev,Turn your smartphone into a metal detector and enjoy finding the treasures of the World!,88,"{199: 100, 209: 174, 229: 3, 249: 2, 299: 1, 425: 5, 835: 3, 1: 2, 4: 2, 9: 0}",0,6187,$,60000,127.54,76525,299,138,1,13,292,10,7,AIR MD,48,6,Ukraine,Funding Successful,Air Metal Detector: The Smart Bluetooth Metal Detector!
7.22,67.09,2019-05-02,2019-04-11,Country & Folk,Auckland,"My debut full-length album RED EARTH. Each song is a representation of my experiences growing up in Papakura, South Auckland.",125,"{15: 12, 30: 13, 35: 0, 40: 9, 50: 15, 70: 5, 100: 10, 500: 1, 800: 0}",0,2579,$,5000,110.02,5501,82,0,1,0,65,9,9,Kendall Elise,7,1,NZ,Funding Successful,Red Earth - Debut Full-Length Album by Kendall Elise
4.0,202.07,2019-05-02,2019-04-02,Product Design,Berlin,"A sustainable working-light for studios, coworking-, and home-office-spaces. 
600 grams of bright, shiny, glare-free studio lighting.",133,"{10: 0, 199: 11, 240: 1}",0,2382,€,16400,17.25,2829,14,0,First created,0,12,3,0,Georg Hobelsberger,4,1,Germany,Funding Unsuccessful,ZickZack. The sustainable studio lighting
